kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
2.6704	216.54	216.54
2.6704	216.63	216.63
2.6704	217.39	217.39
2.7018	80.221	80.221
2.7018	88.930	88.930
2.7018	95.685	95.685
2.7018	103.73	103.73
2.7018	106.40	106.40
2.7018	111.97	111.97
2.7018	116.11	116.11
2.7018	120.85	120.85
2.7018	121.48	121.48
2.7018	128.75	128.75
2.7018	129.49	129.49
2.7018	136.73	136.73
2.7018	137.77	137.77
2.7018	145.13	145.13
2.7018	145.99	145.99
2.7018	153.67	153.67
2.7018	154.07	154.07
2.7018	161.10	161.10
2.7018	162.76	162.76
2.7018	167.86	167.86
2.7018	171.35	171.35
2.7018	173.20	173.20
2.7018	175.27	175.27
2.7018	177.37	177.37
2.7018	179.98	179.98
2.7018	181.62	181.62
2.7018	184.91	184.91
2.7018	188.25	188.25
2.7018	188.32	188.32
2.7018	193.28	193.28
2.7018	196.50	196.50
2.7018	197.81	197.81
2.7018	201.15	201.15
2.7018	204.40	204.40
2.7018	206.05	206.05
2.7018	211.06	211.06
2.7018	212.15	212.15
2.7018	214.83	214.83
2.7018	215.03	215.03
2.7018	215.04	215.04
2.7018	215.07	215.07
2.7018	215.16	215.16
2.7018	215.36	215.36
2.7018	215.75	215.75
2.7018	216.45	216.45
2.7018	217.48	217.48
2.7018	218.47	218.47
2.7018	219.11	219.11
2.7018	219.26	219.26
2.7018	219.52	219.52
2.7332	81.155	81.155
2.7332	89.889	89.889
2.7332	96.588	96.588
2.7332	104.61	104.61
2.7332	105.46	105.46
2.7332	112.85	112.85
2.7332	115.13	115.13
2.7332	120.54	120.54
2.7332	121.72	121.72
2.7332	127.85	127.85
2.7332	130.38	130.38
2.7332	135.84	135.84
2.7332	138.68	138.68
2.7332	144.26	144.26
2.7332	146.94	146.94
2.7332	153.20	153.20
2.7332	154.66	154.66
2.7332	161.88	161.88
2.7332	162.15	162.15
2.7332	169.02	169.02
2.7332	170.46	170.46
2.7332	174.67	174.67
2.7332	177.09	177.09
2.7332	178.93	178.93
2.7332	179.08	179.08
2.7332	183.01	183.01
2.7332	186.48	186.48
2.7332	187.33	187.33
2.7332	189.67	189.67
2.7332	194.55	194.55
2.7332	195.55	195.55
2.7332	199.21	199.21
2.7332	202.51	202.51
2.7332	203.42	203.42
2.7332	207.33	207.33
2.7332	211.13	211.13
2.7332	212.41	212.41
2.7332	216.40	216.40
2.7332	217.53	217.53
2.7332	217.54	217.54
2.7332	217.57	217.57
2.7332	217.65	217.65
2.7332	217.84	217.84
2.7332	218.21	218.21
2.7332	218.43	218.43
2.7332	218.82	218.82
2.7332	219.52	219.52
2.7332	220.53	220.53
2.7332	221.76	221.76
2.7332	221.90	221.90
2.7646	82.089	82.089
2.7646	90.849	90.849
2.7646	97.493	97.493
2.7646	104.53	104.53
2.7646	105.50	105.50
2.7646	113.72	113.72
2.7646	114.15	114.15
2.7646	119.61	119.61
2.7646	122.58	122.58
2.7646	126.95	126.95
2.7646	131.28	131.28
2.7646	134.95	134.95
2.7646	139.58	139.58
2.7646	143.38	143.38
2.7646	147.88	147.88
2.7646	152.33	152.33
2.7646	155.65	155.65
2.7646	160.99	160.99
2.7646	163.19	163.19
2.7646	169.58	169.58
2.7646	170.16	170.16
2.7646	176.08	176.08
2.7646	178.17	178.17
2.7646	178.90	178.90
2.7646	180.54	180.54
2.7646	184.40	184.40
2.7646	186.41	186.41
2.7646	188.05	188.05
2.7646	191.06	191.06
2.7646	194.60	194.60
2.7646	195.83	195.83
2.7646	200.59	200.59
2.7646	202.44	202.44
2.7646	203.90	203.90
2.7646	208.59	208.59
2.7646	210.10	210.10
2.7646	213.73	213.73
2.7646	217.33	217.33
2.7646	217.91	217.91
2.7646	220.03	220.03
2.7646	220.04	220.04
2.7646	220.07	220.07
2.7646	220.15	220.15
2.7646	220.31	220.31
2.7646	220.60	220.60
2.7646	220.96	220.96
2.7646	221.61	221.61
2.7646	222.81	222.81
2.7646	223.64	223.64
2.7646	224.41	224.41
2.7960	83.023	83.023
2.7960	91.811	91.811
2.7960	98.399	98.399
2.7960	103.59	103.59
2.7960	106.38	106.38
2.7960	113.17	113.17
2.7960	114.60	114.60
2.7960	118.67	118.67
2.7960	123.44	123.44
2.7960	126.04	126.04
2.7960	132.17	132.17
2.7960	134.05	134.05
2.7960	140.49	140.49
2.7960	142.51	142.51
2.7960	148.81	148.81
2.7960	151.46	151.46
2.7960	156.63	156.63
2.7960	160.11	160.11
2.7960	164.22	164.22
2.7960	168.69	168.69
2.7960	171.28	171.28
2.7960	177.26	177.26
2.7960	177.44	177.44
2.7960	180.68	180.68
2.7960	182.20	182.20
2.7960	185.48	185.48
2.7960	185.79	185.79
2.7960	189.61	189.61
2.7960	192.48	192.48
2.7960	193.65	193.65
2.7960	197.11	197.11
2.7960	201.44	201.44
2.7960	201.95	201.95
2.7960	205.32	205.32
2.7960	209.07	209.07
2.7960	209.85	209.85
2.7960	215.04	215.04
2.7960	216.22	216.22
2.7960	219.38	219.38
2.7960	222.25	222.25
2.7960	222.35	222.35
2.7960	222.54	222.54
2.7960	222.54	222.54
2.7960	222.57	222.57
2.7960	222.66	222.66
2.7960	222.86	222.86
2.7960	223.26	223.26
2.7960	223.97	223.97
2.7960	224.59	224.59
2.7960	225.14	225.14
2.8274	83.957	83.957
2.8274	92.773	92.773
2.8274	99.306	99.306
2.8274	102.66	102.66
2.8274	107.27	107.27
2.8274	112.20	112.20
2.8274	115.48	115.48
2.8274	117.74	117.74
2.8274	124.31	124.31
2.8274	125.14	125.14
2.8274	133.06	133.06
2.8274	133.16	133.16
2.8274	141.39	141.39
2.8274	141.63	141.63
2.8274	149.75	149.75
2.8274	150.59	150.59
2.8274	157.60	157.60
2.8274	159.22	159.22
2.8274	165.25	165.25
2.8274	167.81	167.81
2.8274	172.38	172.38
2.8274	176.35	176.35
2.8274	178.74	178.74
2.8274	182.44	182.44
2.8274	183.91	183.91
2.8274	184.55	184.55
2.8274	187.19	187.19
2.8274	191.14	191.14
2.8274	192.69	192.69
2.8274	193.94	193.94
2.8274	198.40	198.40
2.8274	200.45	200.45
2.8274	203.28	203.28
2.8274	206.75	206.75
2.8274	208.03	208.03
2.8274	211.11	211.11
2.8274	215.09	215.09
2.8274	216.33	216.33
2.8274	220.80	220.80
2.8274	220.82	220.82
2.8274	222.72	222.72
2.8274	223.94	223.94
2.8274	224.34	224.34
2.8274	225.04	225.04
2.8274	225.04	225.04
2.8274	225.07	225.07
2.8274	225.15	225.15
2.8274	225.34	225.34
2.8274	225.72	225.72
2.8274	226.39	226.39
2.8588	84.891	84.891
2.8588	93.737	93.737
2.8588	100.22	100.22
2.8588	101.72	101.72
2.8588	108.16	108.16
2.8588	111.22	111.22
2.8588	116.36	116.36
2.8588	116.80	116.80
2.8588	124.24	124.24
2.8588	125.17	125.17
2.8588	132.27	132.27
2.8588	133.94	133.94
2.8588	140.76	140.76
2.8588	142.29	142.29
2.8588	149.72	149.72
2.8588	150.67	150.67
2.8588	158.34	158.34
2.8588	158.57	158.57
2.8588	166.26	166.26
2.8588	166.92	166.92
2.8588	173.47	173.47
2.8588	175.44	175.44
2.8588	180.00	180.00
2.8588	183.62	183.62
2.8588	184.16	184.16
2.8588	185.66	185.66
2.8588	188.60	188.60
2.8588	191.72	191.72
2.8588	192.65	192.65
2.8588	195.43	195.43
2.8588	199.45	199.45
2.8588	199.70	199.70
2.8588	204.60	204.60
2.8588	206.98	206.98
2.8588	208.20	208.20
2.8588	212.38	212.38
2.8588	213.94	213.94
2.8588	217.60	217.60
2.8588	219.27	219.27
2.8588	220.85	220.85
2.8588	222.23	222.23
2.8588	222.77	222.77
2.8588	225.46	225.46
2.8588	226.81	226.81
2.8588	227.54	227.54
2.8588	227.55	227.55
2.8588	227.57	227.57
2.8588	227.65	227.65
2.8588	227.83	227.83
2.8588	228.18	228.18
2.8903	85.825	85.825
2.8903	94.701	94.701
2.8903	100.78	100.78
2.8903	101.13	101.13
2.8903	109.04	109.04
2.8903	110.24	110.24
2.8903	115.87	115.87
2.8903	117.24	117.24
2.8903	123.34	123.34
2.8903	126.03	126.03
2.8903	131.39	131.39
2.8903	134.83	134.83
2.8903	139.89	139.89
2.8903	143.18	143.18
2.8903	148.85	148.85
2.8903	151.60	151.60
2.8903	157.45	157.45
2.8903	159.53	159.53
2.8903	166.03	166.03
2.8903	167.27	167.27
2.8903	174.52	174.52
2.8903	174.55	174.55
2.8903	181.23	181.23
2.8903	182.68	182.68
2.8903	185.82	185.82
2.8903	187.45	187.45
2.8903	190.05	190.05
2.8903	190.76	190.76
2.8903	194.14	194.14
2.8903	196.97	196.97
2.8903	198.45	198.45
2.8903	201.02	201.02
2.8903	205.90	205.90
2.8903	205.93	205.93
2.8903	209.67	209.67
2.8903	212.77	212.77
2.8903	213.66	213.66
2.8903	217.66	217.66
2.8903	218.87	218.87
2.8903	218.99	218.99
2.8903	221.25	221.25
2.8903	223.62	223.62
2.8903	225.28	225.28
2.8903	226.97	226.97
2.8903	227.83	227.83
2.8903	230.04	230.04
2.8903	230.05	230.05
2.8903	230.07	230.07
2.8903	230.15	230.15
2.8903	230.30	230.30
2.9217	86.759	86.759
2.9217	95.666	95.666
2.9217	99.848	99.848
2.9217	102.04	102.04
2.9217	109.26	109.26
2.9217	109.93	109.93
2.9217	114.94	114.94
2.9217	118.12	118.12
2.9217	122.44	122.44
2.9217	126.90	126.90
2.9217	130.50	130.50
2.9217	135.72	135.72
2.9217	139.02	139.02
2.9217	144.08	144.08
2.9217	147.98	147.98
2.9217	152.52	152.52
2.9217	156.56	156.56
2.9217	160.49	160.49
2.9217	165.15	165.15
2.9217	168.27	168.27
2.9217	173.60	173.60
2.9217	175.62	175.62
2.9217	181.75	181.75
2.9217	182.42	182.42
2.9217	187.43	187.43
2.9217	189.27	189.27
2.9217	189.78	189.78
2.9217	191.52	191.52
2.9217	195.60	195.60
2.9217	197.44	197.44
2.9217	198.53	198.53
2.9217	202.35	202.35
2.9217	204.86	204.86
2.9217	207.20	207.20
2.9217	211.13	211.13
2.9217	211.57	211.57
2.9217	214.96	214.96
2.9217	215.98	215.98
2.9217	217.15	217.15
2.9217	219.77	219.77
2.9217	220.12	220.12
2.9217	223.73	223.73
2.9217	224.98	224.98
2.9217	226.26	226.26
2.9217	228.46	228.46
2.9217	230.22	230.22
2.9217	232.26	232.26
2.9217	232.55	232.55
2.9217	232.55	232.55
2.9217	232.58	232.58
2.9531	87.693	87.693
2.9531	96.633	96.633
2.9531	98.912	98.912
2.9531	102.95	102.95
2.9531	108.29	108.29
2.9531	110.82	110.82
2.9531	114.01	114.01
2.9531	119.00	119.00
2.9531	121.54	121.54
2.9531	127.76	127.76
2.9531	129.61	129.61
2.9531	136.60	136.60
2.9531	138.15	138.15
2.9531	144.98	144.98
2.9531	147.11	147.11
2.9531	153.44	153.44
2.9531	155.67	155.67
2.9531	161.45	161.45
2.9531	164.26	164.26
2.9531	169.26	169.26
2.9531	172.69	172.69
2.9531	176.67	176.67
2.9531	180.81	180.81
2.9531	183.58	183.58
2.9531	188.81	188.81
2.9531	188.97	188.97
2.9531	191.10	191.10
2.9531	193.04	193.04
2.9531	196.42	196.42
2.9531	197.03	197.03
2.9531	200.12	200.12
2.9531	203.71	203.71
2.9531	203.78	203.78
2.9531	208.49	208.49
2.9531	210.34	210.34
2.9531	212.58	212.58
2.9531	214.24	214.24
2.9531	215.34	215.34
2.9531	216.27	216.27
2.9531	218.32	218.32
2.9531	221.36	221.36
2.9531	222.15	222.15
2.9531	224.74	224.74
2.9531	226.32	226.32
2.9531	228.88	228.88
2.9531	229.95	229.95
2.9531	233.50	233.50
2.9531	233.79	233.79
2.9531	235.05	235.05
2.9531	235.05	235.05
2.9845	88.628	88.628
2.9845	97.600	97.600
2.9845	97.977	97.977
2.9845	103.87	103.87
2.9845	107.31	107.31
2.9845	111.71	111.71
2.9845	113.08	113.08
2.9845	119.88	119.88
2.9845	120.64	120.64
2.9845	128.62	128.62
2.9845	128.72	128.72
2.9845	137.28	137.28
2.9845	137.48	137.48
2.9845	145.87	145.87
2.9845	146.24	146.24
2.9845	154.35	154.35
2.9845	154.79	154.79
2.9845	162.40	162.40
2.9845	163.36	163.36
2.9845	170.25	170.25
2.9845	171.76	171.76
2.9845	177.72	177.72
2.9845	179.87	179.87
2.9845	184.73	184.73
2.9845	187.83	187.83
2.9845	190.45	190.45
2.9845	192.93	192.93
2.9845	194.62	194.62
2.9845	195.40	195.40
2.9845	198.45	198.45
2.9845	201.72	201.72
2.9845	202.69	202.69
2.9845	205.09	205.09
2.9845	209.06	209.06
2.9845	209.78	209.78
2.9845	212.46	212.46
2.9845	213.57	213.57
2.9845	214.02	214.02
2.9845	216.88	216.88
2.9845	217.62	217.62
2.9845	220.54	220.54
2.9845	222.60	222.60
2.9845	223.25	223.25
2.9845	227.55	227.55
2.9845	227.63	227.63
2.9845	231.43	231.43
2.9845	232.08	232.08
2.9845	235.24	235.24
2.9845	235.54	235.54
2.9845	237.55	237.55
3.0159	89.562	89.562
3.0159	97.041	97.041
3.0159	98.568	98.568
3.0159	104.78	104.78
3.0159	106.34	106.34
3.0159	112.15	112.15
3.0159	112.60	112.60
3.0159	119.75	119.75
3.0159	120.76	120.76
3.0159	127.83	127.83
3.0159	129.49	129.49
3.0159	136.41	136.41
3.0159	138.36	138.36
3.0159	145.37	145.37
3.0159	146.77	146.77
3.0159	153.90	153.90
3.0159	155.26	155.26
3.0159	162.47	162.47
3.0159	163.35	163.35
3.0159	170.84	170.84
3.0159	171.24	171.24
3.0159	178.76	178.76
3.0159	178.92	178.92
3.0159	185.85	185.85
3.0159	186.84	186.84
3.0159	191.86	191.86
3.0159	194.38	194.38
3.0159	194.76	194.76
3.0159	196.25	196.25
3.0159	199.86	199.86
3.0159	201.59	201.59
3.0159	203.32	203.32
3.0159	206.49	206.49
3.0159	207.73	207.73
3.0159	210.64	210.64
3.0159	211.07	211.07
3.0159	211.85	211.85
3.0159	215.45	215.45
3.0159	215.45	215.45
3.0159	218.91	218.91
3.0159	218.99	218.99
3.0159	221.81	221.81
3.0159	223.84	223.84
3.0159	226.23	226.23
3.0159	228.93	228.93
3.0159	230.63	230.63
3.0159	232.90	232.90
3.0159	234.15	234.15
3.0159	236.65	236.65
3.0159	238.92	238.92
3.0473	90.497	90.497
3.0473	96.106	96.106
3.0473	99.536	99.536
3.0473	105.37	105.37
3.0473	105.70	105.70
3.0473	111.23	111.23
3.0473	113.49	113.49
3.0473	118.85	118.85
3.0473	121.64	121.64
3.0473	126.95	126.95
3.0473	130.35	130.35
3.0473	135.55	135.55
3.0473	139.24	139.24
3.0473	144.50	144.50
3.0473	147.66	147.66
3.0473	153.01	153.01
3.0473	156.17	156.17
3.0473	161.58	161.58
3.0473	164.30	164.30
3.0473	169.91	169.91
3.0473	172.21	172.21
3.0473	177.98	177.98
3.0473	179.80	179.80
3.0473	185.85	185.85
3.0473	186.96	186.96
3.0473	193.21	193.21
3.0473	193.34	193.34
3.0473	196.56	196.56
3.0473	197.93	197.93
3.0473	200.47	200.47
3.0473	201.26	201.26
3.0473	204.91	204.91
3.0473	206.34	206.34
3.0473	207.93	207.93
3.0473	208.80	208.80
3.0473	210.19	210.19
3.0473	212.36	212.36
3.0473	214.01	214.01
3.0473	216.85	216.85
3.0473	217.29	217.29
3.0473	220.39	220.39
3.0473	220.39	220.39
3.0473	224.91	224.91
3.0473	225.08	225.08
3.0473	229.17	229.17
3.0473	230.21	230.21
3.0473	232.78	232.78
3.0473	234.36	234.36
3.0473	237.68	237.68
3.0473	238.05	238.05
3.0788	91.431	91.431
3.0788	95.171	95.171
3.0788	100.51	100.51
3.0788	104.39	104.39
3.0788	106.62	106.62
3.0788	110.30	110.30
3.0788	114.38	114.38
3.0788	117.96	117.96
3.0788	122.52	122.52
3.0788	126.06	126.06
3.0788	131.22	131.22
3.0788	134.68	134.68
3.0788	140.12	140.12
3.0788	143.62	143.62
3.0788	148.55	148.55
3.0788	152.12	152.12
3.0788	157.08	157.08
3.0788	160.68	160.68
3.0788	165.24	165.24
3.0788	168.98	168.98
3.0788	173.18	173.18
3.0788	177.03	177.03
3.0788	180.82	180.82
3.0788	184.86	184.86
3.0788	188.05	188.05
3.0788	192.30	192.30
3.0788	194.51	194.51
3.0788	198.34	198.34
3.0788	199.33	199.33
3.0788	199.67	199.67
3.0788	202.67	202.67
3.0788	204.88	204.88
3.0788	206.49	206.49
3.0788	206.94	206.94
3.0788	208.59	208.59
3.0788	209.41	209.41
3.0788	212.55	212.55
3.0788	213.67	213.67
3.0788	215.66	215.66
3.0788	218.23	218.23
3.0788	219.01	219.01
3.0788	221.82	221.82
3.0788	223.59	223.59
3.0788	226.33	226.33
3.0788	227.70	227.70
3.0788	231.45	231.45
3.0788	231.47	231.47
3.0788	235.80	235.80
3.0788	236.45	236.45
3.0788	239.45	239.45
3.1102	92.366	92.366
3.1102	94.236	94.236
3.1102	101.48	101.48
3.1102	103.42	103.42
3.1102	107.54	107.54
3.1102	109.38	109.38
3.1102	115.28	115.28
3.1102	117.06	117.06
3.1102	123.41	123.41
3.1102	125.18	125.18
3.1102	132.08	132.08
3.1102	133.81	133.81
3.1102	141.00	141.00
3.1102	142.75	142.75
3.1102	149.45	149.45
3.1102	151.23	151.23
3.1102	157.98	157.98
3.1102	159.79	159.79
3.1102	166.18	166.18
3.1102	168.05	168.05
3.1102	174.15	174.15
3.1102	176.07	176.07
3.1102	181.84	181.84
3.1102	183.86	183.86
3.1102	189.13	189.13
3.1102	191.25	191.25
3.1102	195.77	195.77
3.1102	198.17	198.17
3.1102	200.06	200.06
3.1102	201.45	201.45
3.1102	203.34	203.34
3.1102	204.10	204.10
3.1102	205.10	205.10
3.1102	207.05	207.05
3.1102	208.04	208.04
3.1102	210.92	210.92
3.1102	211.07	211.07
3.1102	214.06	214.06
3.1102	214.98	214.98
3.1102	217.65	217.65
3.1102	219.59	219.59
3.1102	222.27	222.27
3.1102	223.27	223.27
3.1102	226.22	226.22
3.1102	227.58	227.58
3.1102	230.14	230.14
3.1102	232.73	232.73
3.1102	235.21	235.21
3.1102	237.23	237.23
3.1102	240.01	240.01
3.1416	93.301	93.301
3.1416	93.301	93.301
3.1416	102.45	102.45
3.1416	102.45	102.45
3.1416	108.46	108.46
3.1416	108.46	108.46
3.1416	116.17	116.17
3.1416	116.17	116.17
3.1416	124.29	124.29
3.1416	124.29	124.29
3.1416	132.95	132.95
3.1416	132.95	132.95
3.1416	141.87	141.87
3.1416	141.87	141.87
3.1416	150.34	150.34
3.1416	150.34	150.34
3.1416	158.89	158.89
3.1416	158.89	158.89
3.1416	167.12	167.12
3.1416	167.12	167.12
3.1416	175.11	175.11
3.1416	175.11	175.11
3.1416	182.85	182.85
3.1416	182.85	182.85
3.1416	190.19	190.19
3.1416	190.19	190.19
3.1416	196.98	196.98
3.1416	196.98	196.98
3.1416	201.74	201.74
3.1416	201.74	201.74
3.1416	203.26	203.26
3.1416	203.26	203.26
3.1416	205.55	205.55
3.1416	205.55	205.55
3.1416	209.57	209.57
3.1416	209.57	209.57
3.1416	212.47	212.47
3.1416	212.47	212.47
3.1416	216.31	216.31
3.1416	216.31	216.31
3.1416	220.94	220.94
3.1416	220.94	220.94
3.1416	224.74	224.74
3.1416	224.74	224.74
3.1416	228.85	228.85
3.1416	228.85	228.85
3.1416	233.97	233.97
3.1416	233.97	233.97
3.1416	238.63	238.63
3.1416	238.63	238.63
