kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
2.6075	208.35	208.35
2.6075	209.06	209.06
2.6075	211.15	211.15
2.6075	213.90	213.90
2.6075	214.48	214.48
2.6075	216.03	216.03
2.6075	218.99	218.99
2.6075	221.34	221.34
2.6075	221.95	221.95
2.6075	222.33	222.33
2.6075	223.04	223.04
2.6075	224.67	224.67
2.6075	227.85	227.85
2.6075	229.57	229.57
2.6389	78.629	78.629
2.6389	88.238	88.238
2.6389	97.440	97.440
2.6389	108.63	108.63
2.6389	109.60	109.60
2.6389	118.35	118.35
2.6389	119.47	119.47
2.6389	126.48	126.48
2.6389	127.16	127.16
2.6389	131.85	131.85
2.6389	136.37	136.37
2.6389	139.63	139.63
2.6389	145.18	145.18
2.6389	147.99	147.99
2.6389	153.81	153.81
2.6389	159.41	159.41
2.6389	159.60	159.60
2.6389	166.27	166.27
2.6389	169.69	169.69
2.6389	170.88	170.88
2.6389	174.09	174.09
2.6389	175.98	175.98
2.6389	178.17	178.17
2.6389	180.58	180.58
2.6389	182.32	182.32
2.6389	186.19	186.19
2.6389	188.57	188.57
2.6389	190.95	190.95
2.6389	194.44	194.44
2.6389	197.17	197.17
2.6389	199.66	199.66
2.6389	203.51	203.51
2.6389	205.17	205.17
2.6389	209.91	209.91
2.6389	210.41	210.41
2.6389	210.45	210.45
2.6389	210.67	210.67
2.6389	211.42	211.42
2.6389	213.29	213.29
2.6389	213.42	213.42
2.6389	215.43	215.43
2.6389	217.95	217.95
2.6389	220.11	220.11
2.6389	220.75	220.75
2.6389	223.91	223.91
2.6389	225.37	225.37
2.6389	225.94	225.94
2.6389	226.74	226.74
2.6389	228.17	228.17
2.6389	230.25	230.25
2.6704	79.579	79.579
2.6704	89.185	89.185
2.6704	98.305	98.305
2.6704	108.61	108.61
2.6704	109.49	109.49
2.6704	118.47	118.47
2.6704	119.37	119.37
2.6704	125.53	125.53
2.6704	128.18	128.18
2.6704	133.15	133.15
2.6704	135.47	135.47
2.6704	140.64	140.64
2.6704	146.30	146.30
2.6704	147.11	147.11
2.6704	154.89	154.89
2.6704	158.62	158.62
2.6704	160.63	160.63
2.6704	167.63	167.63
2.6704	168.65	168.65
2.6704	172.41	172.41
2.6704	175.77	175.77
2.6704	176.74	176.74
2.6704	177.53	177.53
2.6704	181.25	181.25
2.6704	181.98	181.98
2.6704	187.28	187.28
2.6704	187.68	187.68
2.6704	192.37	192.37
2.6704	195.66	195.66
2.6704	196.06	196.06
2.6704	201.02	201.02
2.6704	202.34	202.34
2.6704	206.82	206.82
2.6704	211.46	211.46
2.6704	212.09	212.09
2.6704	212.93	212.93
2.6704	212.97	212.97
2.6704	213.17	213.17
2.6704	213.87	213.87
2.6704	215.59	215.59
2.6704	216.96	216.96
2.6704	218.87	218.87
2.6704	219.92	219.92
2.6704	222.53	222.53
2.6704	225.78	225.78
2.6704	226.76	226.76
2.6704	228.41	228.41
2.6704	228.55	228.55
2.6704	229.23	229.23
2.6704	232.56	232.56
2.7018	80.530	80.530
2.7018	90.134	90.134
2.7018	99.173	99.173
2.7018	107.62	107.62
2.7018	110.34	110.34
2.7018	117.47	117.47
2.7018	120.38	120.38
2.7018	124.59	124.59
2.7018	129.19	129.19
2.7018	134.47	134.47
2.7018	134.57	134.57
2.7018	141.65	141.65
2.7018	146.22	146.22
2.7018	147.44	147.44
2.7018	155.95	155.95
2.7018	157.64	157.64
2.7018	161.86	161.86
2.7018	167.61	167.61
2.7018	168.97	168.97
2.7018	173.89	173.89
2.7018	175.31	175.31
2.7018	177.48	177.48
2.7018	179.12	179.12
2.7018	180.18	180.18
2.7018	183.39	183.39
2.7018	185.99	185.99
2.7018	189.16	189.16
2.7018	193.79	193.79
2.7018	194.95	194.95
2.7018	196.92	196.92
2.7018	201.18	201.18
2.7018	202.37	202.37
2.7018	208.44	208.44
2.7018	210.88	210.88
2.7018	212.99	212.99
2.7018	215.46	215.46
2.7018	215.49	215.49
2.7018	215.69	215.69
2.7018	216.33	216.33
2.7018	217.43	217.43
2.7018	217.63	217.63
2.7018	218.82	218.82
2.7018	221.85	221.85
2.7018	224.37	224.37
2.7018	225.35	225.35
2.7018	227.59	227.59
2.7018	230.79	230.79
2.7018	230.97	230.97
2.7018	231.48	231.48
2.7018	232.17	232.17
2.7332	81.481	81.481
2.7332	91.085	91.085
2.7332	100.04	100.04
2.7332	106.63	106.63
2.7332	111.20	111.20
2.7332	116.47	116.47
2.7332	121.39	121.39
2.7332	123.64	123.64
2.7332	130.20	130.20
2.7332	133.68	133.68
2.7332	135.80	135.80
2.7332	142.64	142.64
2.7332	145.33	145.33
2.7332	148.60	148.60
2.7332	156.65	156.65
2.7332	157.01	157.01
2.7332	163.08	163.08
2.7332	166.58	166.58
2.7332	170.29	170.29
2.7332	173.87	173.87
2.7332	175.33	175.33
2.7332	179.11	179.11
2.7332	179.22	179.22
2.7332	180.74	180.74
2.7332	184.73	184.73
2.7332	184.80	184.80
2.7332	190.64	190.64
2.7332	193.83	193.83
2.7332	195.20	195.20
2.7332	198.23	198.23
2.7332	200.02	200.02
2.7332	203.71	203.71
2.7332	209.67	209.67
2.7332	210.03	210.03
2.7332	214.52	214.52
2.7332	216.39	216.39
2.7332	217.98	217.98
2.7332	218.02	218.02
2.7332	218.19	218.19
2.7332	218.58	218.58
2.7332	219.12	219.12
2.7332	221.00	221.00
2.7332	223.70	223.70
2.7332	223.92	223.92
2.7332	226.27	226.27
2.7332	229.24	229.24
2.7332	229.39	229.39
2.7332	231.70	231.70
2.7332	233.00	233.00
2.7332	234.16	234.16
2.7646	82.434	82.434
2.7646	92.038	92.038
2.7646	100.92	100.92
2.7646	105.65	105.65
2.7646	112.05	112.05
2.7646	115.47	115.47
2.7646	122.39	122.39
2.7646	122.70	122.70
2.7646	131.21	131.21
2.7646	132.79	132.79
2.7646	137.14	137.14
2.7646	143.63	143.63
2.7646	144.45	144.45
2.7646	149.76	149.76
2.7646	155.66	155.66
2.7646	158.05	158.05
2.7646	164.29	164.29
2.7646	165.54	165.54
2.7646	171.59	171.59
2.7646	172.44	172.44
2.7646	176.74	176.74
2.7646	178.04	178.04
2.7646	180.99	180.99
2.7646	182.39	182.39
2.7646	183.48	183.48
2.7646	186.21	186.21
2.7646	192.12	192.12
2.7646	192.71	192.71
2.7646	196.62	196.62
2.7646	198.88	198.88
2.7646	199.57	199.57
2.7646	205.04	205.04
2.7646	208.45	208.45
2.7646	211.59	211.59
2.7646	215.14	215.14
2.7646	216.05	216.05
2.7646	220.01	220.01
2.7646	220.51	220.51
2.7646	220.55	220.55
2.7646	220.75	220.75
2.7646	221.44	221.44
2.7646	222.49	222.49
2.7646	223.27	223.27
2.7646	225.48	225.48
2.7646	227.46	227.46
2.7646	228.22	228.22
2.7646	229.84	229.84
2.7646	231.23	231.23
2.7646	232.60	232.60
2.7646	235.18	235.18
2.7960	83.387	83.387
2.7960	92.993	92.993
2.7960	101.79	101.79
2.7960	104.66	104.66
2.7960	112.90	112.90
2.7960	114.47	114.47
2.7960	121.76	121.76
2.7960	123.38	123.38
2.7960	131.90	131.90
2.7960	132.21	132.21
2.7960	138.48	138.48
2.7960	143.56	143.56
2.7960	144.62	144.62
2.7960	150.94	150.94
2.7960	154.67	154.67
2.7960	159.08	159.08
2.7960	164.51	164.51
2.7960	165.51	165.51
2.7960	171.01	171.01
2.7960	172.86	172.86
2.7960	176.97	176.97
2.7960	178.12	178.12
2.7960	182.25	182.25
2.7960	182.78	182.78
2.7960	184.05	184.05
2.7960	187.64	187.64
2.7960	191.57	191.57
2.7960	193.59	193.59
2.7960	197.75	197.75
2.7960	198.04	198.04
2.7960	200.96	200.96
2.7960	206.36	206.36
2.7960	207.22	207.22
2.7960	213.12	213.12
2.7960	213.89	213.89
2.7960	217.58	217.58
2.7960	221.05	221.05
2.7960	221.32	221.32
2.7960	223.04	223.04
2.7960	223.07	223.07
2.7960	223.26	223.26
2.7960	223.91	223.91
2.7960	225.50	225.50
2.7960	225.66	225.66
2.7960	227.25	227.25
2.7960	227.99	227.99
2.7960	230.19	230.19
2.7960	231.09	231.09
2.7960	233.12	233.12
2.7960	234.10	234.10
2.8274	84.341	84.341
2.8274	93.950	93.950
2.8274	102.67	102.67
2.8274	103.68	103.68
2.8274	113.48	113.48
2.8274	113.75	113.75
2.8274	120.82	120.82
2.8274	124.36	124.36
2.8274	131.01	131.01
2.8274	133.22	133.22
2.8274	139.83	139.83
2.8274	142.68	142.68
2.8274	145.60	145.60
2.8274	152.12	152.12
2.8274	153.67	153.67
2.8274	160.09	160.09
2.8274	163.48	163.48
2.8274	166.72	166.72
2.8274	169.58	169.58
2.8274	174.12	174.12
2.8274	175.88	175.88
2.8274	179.50	179.50
2.8274	181.04	181.04
2.8274	184.56	184.56
2.8274	185.71	185.71
2.8274	189.09	189.09
2.8274	190.44	190.44
2.8274	195.04	195.04
2.8274	196.62	196.62
2.8274	199.46	199.46
2.8274	202.37	202.37
2.8274	205.98	205.98
2.8274	207.68	207.68
2.8274	212.64	212.64
2.8274	214.62	214.62
2.8274	219.12	219.12
2.8274	219.60	219.60
2.8274	222.62	222.62
2.8274	223.83	223.83
2.8274	225.57	225.57
2.8274	225.60	225.60
2.8274	225.78	225.78
2.8274	226.15	226.15
2.8274	226.38	226.38
2.8274	227.58	227.58
2.8274	229.12	229.12
2.8274	229.61	229.61
2.8274	232.18	232.18
2.8274	232.52	232.52
2.8274	235.09	235.09
2.8588	85.296	85.296
2.8588	94.909	94.909
2.8588	102.70	102.70
2.8588	103.55	103.55
2.8588	112.49	112.49
2.8588	114.61	114.61
2.8588	119.89	119.89
2.8588	125.34	125.34
2.8588	130.13	130.13
2.8588	134.23	134.23
2.8588	141.19	141.19
2.8588	141.80	141.80
2.8588	146.57	146.57
2.8588	152.66	152.66
2.8588	153.32	153.32
2.8588	161.11	161.11
2.8588	162.46	162.46
2.8588	167.93	167.93
2.8588	168.15	168.15
2.8588	174.78	174.78
2.8588	175.35	175.35
2.8588	179.85	179.85
2.8588	180.87	180.87
2.8588	186.34	186.34
2.8588	187.37	187.37
2.8588	189.29	189.29
2.8588	190.57	190.57
2.8588	195.51	195.51
2.8588	196.48	196.48
2.8588	200.91	200.91
2.8588	203.81	203.81
2.8588	204.73	204.73
2.8588	209.01	209.01
2.8588	211.38	211.38
2.8588	216.10	216.10
2.8588	218.13	218.13
2.8588	220.65	220.65
2.8588	221.99	221.99
2.8588	223.92	223.92
2.8588	224.33	224.33
2.8588	228.10	228.10
2.8588	228.13	228.13
2.8588	228.15	228.15
2.8588	228.30	228.30
2.8588	228.76	228.76
2.8588	229.47	229.47
2.8588	230.93	230.93
2.8588	231.21	231.21
2.8588	234.15	234.15
2.8588	235.99	235.99
2.8903	86.253	86.253
2.8903	95.870	95.870
2.8903	101.72	101.72
2.8903	104.44	104.44
2.8903	111.49	111.49
2.8903	115.46	115.46
2.8903	118.96	118.96
2.8903	126.30	126.30
2.8903	129.25	129.25
2.8903	135.24	135.24
2.8903	140.91	140.91
2.8903	142.54	142.54
2.8903	147.56	147.56
2.8903	151.65	151.65
2.8903	154.52	154.52
2.8903	161.43	161.43
2.8903	162.11	162.11
2.8903	166.74	166.74
2.8903	169.14	169.14
2.8903	173.67	173.67
2.8903	176.55	176.55
2.8903	178.69	178.69
2.8903	182.23	182.23
2.8903	188.08	188.08
2.8903	188.14	188.14
2.8903	189.06	189.06
2.8903	192.09	192.09
2.8903	194.40	194.40
2.8903	197.91	197.91
2.8903	202.38	202.38
2.8903	203.48	203.48
2.8903	205.27	205.27
2.8903	210.12	210.12
2.8903	210.33	210.33
2.8903	216.65	216.65
2.8903	217.55	217.55
2.8903	220.13	220.13
2.8903	222.16	222.16
2.8903	222.52	222.52
2.8903	225.24	225.24
2.8903	226.72	226.72
2.8903	229.34	229.34
2.8903	230.56	230.56
2.8903	230.63	230.63
2.8903	230.68	230.68
2.8903	230.91	230.91
2.8903	231.61	231.61
2.8903	233.45	233.45
2.8903	234.35	234.35
2.8903	236.12	236.12
2.9217	87.210	87.210
2.9217	96.833	96.833
2.9217	100.74	100.74
2.9217	105.32	105.32
2.9217	110.50	110.50
2.9217	116.31	116.31
2.9217	118.03	118.03
2.9217	127.26	127.26
2.9217	128.37	128.37
2.9217	136.26	136.26
2.9217	140.02	140.02
2.9217	143.89	143.89
2.9217	148.54	148.54
2.9217	150.64	150.64
2.9217	155.73	155.73
2.9217	160.40	160.40
2.9217	163.11	163.11
2.9217	165.33	165.33
2.9217	170.34	170.34
2.9217	172.54	172.54
2.9217	177.54	177.54
2.9217	177.74	177.74
2.9217	183.60	183.60
2.9217	186.98	186.98
2.9217	189.75	189.75
2.9217	190.78	190.78
2.9217	193.30	193.30
2.9217	193.65	193.65
2.9217	199.32	199.32
2.9217	202.21	202.21
2.9217	203.87	203.87
2.9217	206.74	206.74
2.9217	208.85	208.85
2.9217	211.67	211.67
2.9217	215.14	215.14
2.9217	218.28	218.28
2.9217	218.98	218.98
2.9217	220.73	220.73
2.9217	223.67	223.67
2.9217	225.29	225.29
2.9217	226.59	226.59
2.9217	227.74	227.74
2.9217	232.12	232.12
2.9217	232.71	232.71
2.9217	233.16	233.16
2.9217	233.20	233.20
2.9217	233.39	233.39
2.9217	234.04	234.04
2.9217	235.74	235.74
2.9217	237.75	237.75
2.9531	88.169	88.169
2.9531	97.798	97.798
2.9531	99.768	99.768
2.9531	106.21	106.21
2.9531	109.52	109.52
2.9531	117.11	117.11
2.9531	117.16	117.16
2.9531	127.49	127.49
2.9531	128.21	128.21
2.9531	137.28	137.28
2.9531	139.14	139.14
2.9531	145.23	145.23
2.9531	149.54	149.54
2.9531	149.62	149.62
2.9531	156.95	156.95
2.9531	159.37	159.37
2.9531	163.94	163.94
2.9531	164.10	164.10
2.9531	171.40	171.40
2.9531	171.55	171.55
2.9531	176.42	176.42
2.9531	178.91	178.91
2.9531	184.96	184.96
2.9531	185.81	185.81
2.9531	191.33	191.33
2.9531	192.20	192.20
2.9531	192.55	192.55
2.9531	195.26	195.26
2.9531	200.72	200.72
2.9531	200.94	200.94
2.9531	205.39	205.39
2.9531	207.57	207.57
2.9531	208.22	208.22
2.9531	213.03	213.03
2.9531	213.60	213.60
2.9531	216.42	216.42
2.9531	218.97	218.97
2.9531	220.40	220.40
2.9531	223.85	223.85
2.9531	225.16	225.16
2.9531	226.15	226.15
2.9531	227.96	227.96
2.9531	231.09	231.09
2.9531	233.51	233.51
2.9531	235.70	235.70
2.9531	235.73	235.73
2.9531	235.91	235.91
2.9531	236.40	236.40
2.9531	236.52	236.52
2.9531	238.03	238.03
2.9845	89.128	89.128
2.9845	98.765	98.765
2.9845	98.794	98.794
2.9845	107.11	107.11
2.9845	108.53	108.53
2.9845	116.18	116.18
2.9845	118.01	118.01
2.9845	126.62	126.62
2.9845	129.15	129.15
2.9845	138.25	138.25
2.9845	138.30	138.30
2.9845	146.56	146.56
2.9845	148.60	148.60
2.9845	150.56	150.56
2.9845	158.17	158.17
2.9845	158.33	158.33
2.9845	162.56	162.56
2.9845	165.10	165.10
2.9845	170.24	170.24
2.9845	172.75	172.75
2.9845	175.32	175.32
2.9845	180.07	180.07
2.9845	184.64	184.64
2.9845	186.33	186.33
2.9845	191.11	191.11
2.9845	192.84	192.84
2.9845	194.36	194.36
2.9845	196.91	196.91
2.9845	199.65	199.65
2.9845	202.11	202.11
2.9845	206.29	206.29
2.9845	206.93	206.93
2.9845	209.70	209.70
2.9845	212.03	212.03
2.9845	214.40	214.40
2.9845	214.57	214.57
2.9845	217.24	217.24
2.9845	221.79	221.79
2.9845	222.41	222.41
2.9845	224.57	224.57
2.9845	226.65	226.65
2.9845	229.36	229.36
2.9845	229.47	229.47
2.9845	234.85	234.85
2.9845	235.06	235.06
2.9845	238.24	238.24
2.9845	238.27	238.27
2.9845	238.44	238.44
2.9845	239.00	239.00
2.9845	240.26	240.26
3.0159	90.089	90.089
3.0159	97.821	97.821
3.0159	99.734	99.734
3.0159	107.55	107.55
3.0159	108.00	108.00
3.0159	115.26	115.26
3.0159	118.86	118.86
3.0159	125.75	125.75
3.0159	130.09	130.09
3.0159	137.36	137.36
3.0159	139.33	139.33
3.0159	147.57	147.57
3.0159	147.87	147.87
3.0159	151.59	151.59
3.0159	157.28	157.28
3.0159	159.39	159.39
3.0159	161.20	161.20
3.0159	166.09	166.09
3.0159	169.07	169.07
3.0159	173.95	173.95
3.0159	174.25	174.25
3.0159	181.21	181.21
3.0159	183.47	183.47
3.0159	187.69	187.69
3.0159	190.02	190.02
3.0159	194.30	194.30
3.0159	196.19	196.19
3.0159	198.36	198.36
3.0159	198.59	198.59
3.0159	203.51	203.51
3.0159	205.01	205.01
3.0159	208.49	208.49
3.0159	210.42	210.42
3.0159	211.17	211.17
3.0159	212.73	212.73
3.0159	215.56	215.56
3.0159	215.79	215.79
3.0159	220.94	220.94
3.0159	223.01	223.01
3.0159	223.16	223.16
3.0159	227.87	227.87
3.0159	228.13	228.13
3.0159	230.77	230.77
3.0159	233.73	233.73
3.0159	236.16	236.16
3.0159	239.96	239.96
3.0159	240.77	240.77
3.0159	240.80	240.80
3.0159	240.97	240.97
3.0159	241.46	241.46
3.0473	91.051	91.051
3.0473	96.850	96.850
3.0473	100.70	100.70
3.0473	106.56	106.56
3.0473	108.90	108.90
3.0473	114.35	114.35
3.0473	119.72	119.72
3.0473	124.88	124.88
3.0473	131.01	131.01
3.0473	136.46	136.46
3.0473	140.36	140.36
3.0473	146.54	146.54
3.0473	149.16	149.16
3.0473	152.65	152.65
3.0473	156.21	156.21
3.0473	159.86	159.86
3.0473	160.61	160.61
3.0473	167.08	167.08
3.0473	167.89	167.89
3.0473	173.18	173.18
3.0473	175.15	175.15
3.0473	182.29	182.29
3.0473	182.33	182.33
3.0473	188.93	188.93
3.0473	189.04	189.04
3.0473	195.71	195.71
3.0473	197.06	197.06
3.0473	198.03	198.03
3.0473	200.30	200.30
3.0473	203.71	203.71
3.0473	204.91	204.91
3.0473	208.76	208.76
3.0473	210.06	210.06
3.0473	210.91	210.91
3.0473	212.63	212.63
3.0473	213.91	213.91
3.0473	217.21	217.21
3.0473	219.45	219.45
3.0473	221.48	221.48
3.0473	224.51	224.51
3.0473	226.28	226.28
3.0473	229.61	229.61
3.0473	232.18	232.18
3.0473	232.42	232.42
3.0473	237.47	237.47
3.0473	238.51	238.51
3.0473	240.59	240.59
3.0473	243.31	243.31
3.0473	243.34	243.34
3.0473	243.48	243.48
3.0788	92.014	92.014
3.0788	95.880	95.880
3.0788	101.68	101.68
3.0788	105.58	105.58
3.0788	109.80	109.80
3.0788	113.43	113.43
3.0788	120.57	120.57
3.0788	124.02	124.02
3.0788	131.93	131.93
3.0788	135.57	135.57
3.0788	141.39	141.39
3.0788	145.52	145.52
3.0788	150.43	150.43
3.0788	153.75	153.75
3.0788	155.12	155.12
3.0788	158.56	158.56
3.0788	161.84	161.84
3.0788	166.69	166.69
3.0788	168.08	168.08
3.0788	172.14	172.14
3.0788	176.34	176.34
3.0788	181.11	181.11
3.0788	183.45	183.45
3.0788	187.84	187.84
3.0788	190.40	190.40
3.0788	195.74	195.74
3.0788	197.08	197.08
3.0788	199.88	199.88
3.0788	202.03	202.03
3.0788	202.41	202.41
3.0788	206.33	206.33
3.0788	207.05	207.05
3.0788	209.11	209.11
3.0788	211.65	211.65
3.0788	212.31	212.31
3.0788	214.09	214.09
3.0788	217.93	217.93
3.0788	218.66	218.66
3.0788	219.97	219.97
3.0788	224.71	224.71
3.0788	225.85	225.85
3.0788	231.10	231.10
3.0788	231.11	231.11
3.0788	233.60	233.60
3.0788	237.05	237.05
3.0788	238.79	238.79
3.0788	239.19	239.19
3.0788	244.25	244.25
3.0788	245.82	245.82
3.0788	245.85	245.85
3.1102	92.979	92.979
3.1102	94.912	94.912
3.1102	102.65	102.65
3.1102	104.60	104.60
3.1102	110.70	110.70
3.1102	112.52	112.52
3.1102	121.43	121.43
3.1102	123.15	123.15
3.1102	132.85	132.85
3.1102	134.67	134.67
3.1102	142.42	142.42
3.1102	144.48	144.48
3.1102	151.66	151.66
3.1102	154.00	154.00
3.1102	154.89	154.89
3.1102	157.29	157.29
3.1102	163.06	163.06
3.1102	165.49	165.49
3.1102	169.08	169.08
3.1102	171.11	171.11
3.1102	177.54	177.54
3.1102	179.92	179.92
3.1102	184.56	184.56
3.1102	186.75	186.75
3.1102	191.75	191.75
3.1102	194.42	194.42
3.1102	198.44	198.44
3.1102	201.10	201.10
3.1102	201.71	201.71
3.1102	203.78	203.78
3.1102	205.30	205.30
3.1102	207.32	207.32
3.1102	207.77	207.77
3.1102	210.76	210.76
3.1102	213.24	213.24
3.1102	215.55	215.55
3.1102	216.39	216.39
3.1102	218.48	218.48
3.1102	220.13	220.13
3.1102	223.16	223.16
3.1102	227.18	227.18
3.1102	229.81	229.81
3.1102	232.58	232.58
3.1102	235.01	235.01
3.1102	235.56	235.56
3.1102	237.80	237.80
3.1102	240.12	240.12
3.1102	242.85	242.85
3.1102	247.83	247.83
3.1102	248.40	248.40
3.1416	93.945	93.945
3.1416	93.945	93.945
3.1416	103.63	103.63
3.1416	103.63	103.63
3.1416	111.61	111.61
3.1416	111.61	111.61
3.1416	122.29	122.29
3.1416	122.29	122.29
3.1416	133.76	133.76
3.1416	133.76	133.76
3.1416	143.45	143.45
3.1416	143.45	143.45
3.1416	152.85	152.85
3.1416	152.85	152.85
3.1416	156.07	156.07
3.1416	156.07	156.07
3.1416	164.28	164.28
3.1416	164.28	164.28
3.1416	170.09	170.09
3.1416	170.09	170.09
3.1416	178.73	178.73
3.1416	178.73	178.73
3.1416	185.66	185.66
3.1416	185.66	185.66
3.1416	193.09	193.09
3.1416	193.09	193.09
3.1416	199.78	199.78
3.1416	199.78	199.78
3.1416	203.52	203.52
3.1416	203.52	203.52
3.1416	205.54	205.54
3.1416	205.54	205.54
3.1416	209.25	209.25
3.1416	209.25	209.25
3.1416	214.82	214.82
3.1416	214.82	214.82
3.1416	217.01	217.01
3.1416	217.01	217.01
3.1416	221.63	221.63
3.1416	221.63	221.63
3.1416	228.50	228.50
3.1416	228.50	228.50
3.1416	234.07	234.07
3.1416	234.07	234.07
3.1416	236.41	236.41
3.1416	236.41	236.41
3.1416	241.47	241.47
3.1416	241.47	241.47
3.1416	249.66	249.66
3.1416	249.66	249.66
