kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
2.9845	151.93	151.93
2.9845	157.84	157.84
2.9845	158.38	158.38
2.9845	164.34	164.34
2.9845	165.37	165.37
2.9845	169.88	169.88
2.9845	172.25	172.25
2.9845	175.06	175.06
2.9845	178.57	178.57
2.9845	179.97	179.97
2.9845	184.39	184.39
2.9845	184.73	184.73
2.9845	189.52	189.52
2.9845	189.74	189.74
2.9845	194.51	194.51
2.9845	194.71	194.71
2.9845	199.46	199.46
2.9845	199.84	199.84
2.9845	204.22	204.22
2.9845	205.60	205.60
2.9845	209.17	209.17
2.9845	211.83	211.83
2.9845	214.43	214.43
2.9845	218.57	218.57
2.9845	220.03	220.03
2.9845	225.82	225.82
2.9845	226.02	226.02
2.9845	232.41	232.41
2.9845	233.59	233.59
2.9845	239.24	239.24
2.9845	241.91	241.91
2.9845	246.55	246.55
2.9845	250.80	250.80
2.9845	254.38	254.38
2.9845	260.27	260.27
2.9845	262.77	262.77
2.9845	270.37	270.37
2.9845	271.76	271.76
2.9845	281.13	281.13
3.0159	83.860	83.860
3.0159	90.718	90.718
3.0159	105.94	105.94
3.0159	113.92	113.92
3.0159	119.11	119.11
3.0159	127.87	127.87
3.0159	129.54	129.54
3.0159	138.36	138.36
3.0159	138.92	138.92
3.0159	146.18	146.18
3.0159	148.25	148.25
3.0159	153.27	153.27
3.0159	156.54	156.54
3.0159	159.76	159.76
3.0159	164.02	164.02
3.0159	165.75	165.75
3.0159	170.85	170.85
3.0159	171.33	171.33
3.0159	176.53	176.53
3.0159	177.14	177.14
3.0159	181.44	181.44
3.0159	182.93	182.93
3.0159	186.20	186.20
3.0159	188.28	188.28
3.0159	190.96	190.96
3.0159	193.24	193.24
3.0159	195.93	195.93
3.0159	197.98	197.98
3.0159	201.23	201.23
3.0159	202.72	202.72
3.0159	206.97	206.97
3.0159	207.66	207.66
3.0159	212.91	212.91
3.0159	213.18	213.18
3.0159	218.52	218.52
3.0159	219.88	219.88
3.0159	224.53	224.53
3.0159	227.08	227.08
3.0159	230.95	230.95
3.0159	234.81	234.81
3.0159	237.82	237.82
3.0159	243.08	243.08
3.0159	245.17	245.17
3.0159	251.92	251.92
3.0159	253.05	253.05
3.0159	261.35	261.35
3.0159	261.49	261.49
3.0159	270.53	270.53
3.0159	271.40	271.40
3.0159	280.22	280.22
3.0473	84.707	84.707
3.0473	89.850	89.850
3.0473	106.93	106.93
3.0473	112.92	112.92
3.0473	120.20	120.20
3.0473	126.76	126.76
3.0473	130.71	130.71
3.0473	137.74	137.74
3.0473	139.58	139.58
3.0473	147.01	147.01
3.0473	147.47	147.47
3.0473	154.60	154.60
3.0473	155.23	155.23
3.0473	161.14	161.14
3.0473	162.66	162.66
3.0473	167.17	167.17
3.0473	169.46	169.46
3.0473	172.77	172.77
3.0473	175.71	175.71
3.0473	178.00	178.00
3.0473	181.48	181.48
3.0473	182.92	182.92
3.0473	186.81	186.81
3.0473	187.67	187.67
3.0473	191.77	191.77
3.0473	192.41	192.41
3.0473	196.51	196.51
3.0473	197.35	197.35
3.0473	201.23	201.23
3.0473	202.64	202.64
3.0473	206.15	206.15
3.0473	208.35	208.35
3.0473	211.40	211.40
3.0473	214.54	214.54
3.0473	217.02	217.02
3.0473	221.20	221.20
3.0473	223.05	223.05
3.0473	228.36	228.36
3.0473	229.50	229.50
3.0473	236.04	236.04
3.0473	236.41	236.41
3.0473	243.82	243.82
3.0473	244.26	244.26
3.0473	251.74	251.74
3.0473	253.05	253.05
3.0473	260.23	260.23
3.0473	262.44	262.44
3.0473	269.32	269.32
3.0473	272.45	272.45
3.0473	279.06	279.06
3.0788	85.557	85.557
3.0788	88.985	88.985
3.0788	107.92	107.92
3.0788	111.91	111.91
3.0788	121.29	121.29
3.0788	125.66	125.66
3.0788	131.87	131.87
3.0788	136.56	136.56
3.0788	140.82	140.82
3.0788	145.76	145.76
3.0788	148.76	148.76
3.0788	153.93	153.93
3.0788	155.94	155.94
3.0788	161.31	161.31
3.0788	162.52	162.52
3.0788	168.06	168.06
3.0788	168.59	168.59
3.0788	174.22	174.22
3.0788	174.28	174.28
3.0788	179.47	179.47
3.0788	180.02	180.02
3.0788	184.40	184.40
3.0788	185.34	185.34
3.0788	189.14	189.14
3.0788	190.30	190.30
3.0788	193.87	193.87
3.0788	195.03	195.03
3.0788	198.79	198.79
3.0788	199.75	199.75
3.0788	204.06	204.06
3.0788	204.66	204.66
3.0788	209.76	209.76
3.0788	209.90	209.90
3.0788	215.54	215.54
3.0788	215.91	215.91
3.0788	221.59	221.59
3.0788	222.54	222.54
3.0788	228.08	228.08
3.0788	229.66	229.66
3.0788	235.03	235.03
3.0788	237.29	237.29
3.0788	242.48	242.48
3.0788	245.47	245.47
3.0788	250.45	250.45
3.0788	254.21	254.21
3.0788	258.99	258.99
3.0788	263.54	263.54
3.0788	268.13	268.13
3.0788	273.51	273.51
3.0788	277.92	277.92
3.1102	86.409	86.409
3.1102	88.123	88.123
3.1102	108.91	108.91
3.1102	110.91	110.91
3.1102	122.38	122.38
3.1102	124.57	124.57
3.1102	133.04	133.04
3.1102	135.39	135.39
3.1102	142.05	142.05
3.1102	144.52	144.52
3.1102	150.05	150.05
3.1102	152.64	152.64
3.1102	157.28	157.28
3.1102	159.97	159.97
3.1102	163.90	163.90
3.1102	166.67	166.67
3.1102	170.01	170.01
3.1102	172.85	172.85
3.1102	175.67	175.67
3.1102	178.57	178.57
3.1102	180.94	180.94
3.1102	183.88	183.88
3.1102	185.88	185.88
3.1102	188.83	188.83
3.1102	190.61	190.61
3.1102	193.56	193.56
3.1102	195.33	195.33
3.1102	198.27	198.27
3.1102	200.24	200.24
3.1102	203.17	203.17
3.1102	205.50	205.50
3.1102	208.42	208.42
3.1102	211.18	211.18
3.1102	214.07	214.07
3.1102	217.31	217.31
3.1102	220.14	220.14
3.1102	223.90	223.90
3.1102	226.67	226.67
3.1102	230.97	230.97
3.1102	233.66	233.66
3.1102	238.56	238.56
3.1102	241.15	241.15
3.1102	246.69	246.69
3.1102	249.18	249.18
3.1102	255.38	255.38
3.1102	257.77	257.77
3.1102	264.66	264.66
3.1102	266.96	266.96
3.1102	274.59	274.59
3.1102	276.79	276.79
3.1416	87.265	87.265
3.1416	87.265	87.265
3.1416	109.91	109.91
3.1416	109.91	109.91
3.1416	123.47	123.47
3.1416	123.47	123.47
3.1416	134.21	134.21
3.1416	134.21	134.21
3.1416	143.29	143.29
3.1416	143.29	143.29
3.1416	151.34	151.34
3.1416	151.34	151.34
3.1416	158.62	158.62
3.1416	158.62	158.62
3.1416	165.29	165.29
3.1416	165.29	165.29
3.1416	171.43	171.43
3.1416	171.43	171.43
3.1416	177.12	177.12
3.1416	177.12	177.12
3.1416	182.41	182.41
3.1416	182.41	182.41
3.1416	187.35	187.35
3.1416	187.35	187.35
3.1416	192.08	192.08
3.1416	192.08	192.08
3.1416	196.79	196.79
3.1416	196.79	196.79
3.1416	201.70	201.70
3.1416	201.70	201.70
3.1416	206.95	206.95
3.1416	206.95	206.95
3.1416	212.62	212.62
3.1416	212.62	212.62
3.1416	218.72	218.72
3.1416	218.72	218.72
3.1416	225.27	225.27
3.1416	225.27	225.27
3.1416	232.31	232.31
3.1416	232.31	232.31
3.1416	239.85	239.85
3.1416	239.85	239.85
3.1416	247.92	247.92
3.1416	247.92	247.92
3.1416	256.56	256.56
3.1416	256.56	256.56
3.1416	265.80	265.80
3.1416	265.80	265.80
3.1416	275.68	275.68
3.1416	275.68	275.68
