kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
1.0053	69.724	69.724
1.0053	75.611	75.611
1.0053	82.001	82.001
1.0053	88.794	88.794
1.0053	95.917	95.917
1.0053	103.32	103.32
1.0053	110.97	110.97
1.0053	118.82	118.82
1.0053	126.85	126.85
1.0053	135.03	135.03
1.0053	143.30	143.30
1.0053	151.55	151.55
1.0053	154.32	154.32
1.0053	159.47	159.47
1.0053	166.01	166.01
1.0053	171.71	171.71
1.0053	179.16	179.16
1.0053	183.45	183.45
1.0053	187.54	187.54
1.0053	193.56	193.56
1.0053	193.57	193.57
1.0053	193.59	193.59
1.0053	193.65	193.65
1.0053	193.77	193.77
1.0053	193.99	193.99
1.0053	194.33	194.33
1.0053	194.82	194.82
1.0053	195.43	195.43
1.0053	195.61	195.61
1.0053	195.94	195.94
1.0053	196.21	196.21
1.0053	196.51	196.51
1.0053	197.26	197.26
1.0053	198.48	198.48
1.0053	199.70	199.70
1.0053	200.64	200.64
1.0053	202.37	202.37
1.0053	202.98	202.98
1.0053	204.44	204.44
1.0053	205.82	205.82
1.0053	207.28	207.28
1.0053	209.71	209.71
1.0053	211.87	211.87
1.0053	213.81	213.81
1.0367	34.498	34.498
1.0367	45.099	45.099
1.0367	51.426	51.426
1.0367	56.496	56.496
1.0367	61.066	61.066
1.0367	65.695	65.695
1.0367	70.860	70.860
1.0367	76.643	76.643
1.0367	82.943	82.943
1.0367	89.661	89.661
1.0367	96.724	96.724
1.0367	104.08	104.08
1.0367	111.68	111.68
1.0367	119.51	119.51
1.0367	127.53	127.53
1.0367	135.70	135.70
1.0367	143.99	143.99
1.0367	152.31	152.31
1.0367	153.35	153.35
1.0367	160.49	160.49
1.0367	167.95	167.95
1.0367	173.76	173.76
1.0367	180.28	180.28
1.0367	182.47	182.47
1.0367	188.38	188.38
1.0367	197.16	197.16
1.0367	199.61	199.61
1.0367	199.62	199.62
1.0367	199.64	199.64
1.0367	199.70	199.70
1.0367	199.82	199.82
1.0367	200.03	200.03
1.0367	200.37	200.37
1.0367	200.86	200.86
1.0367	201.51	201.51
1.0367	201.86	201.86
1.0367	201.99	201.99
1.0367	202.13	202.13
1.0367	202.46	202.46
1.0367	203.18	203.18
1.0367	204.35	204.35
1.0367	205.56	205.56
1.0367	206.27	206.27
1.0367	206.84	206.84
1.0367	208.30	208.30
1.0367	210.38	210.38
1.0367	212.71	212.71
1.0367	215.07	215.07
1.0367	216.48	216.48
1.0367	217.72	217.72
1.0681	35.299	35.299
1.0681	46.137	46.137
1.0681	52.599	52.599
1.0681	57.761	57.761
1.0681	62.374	62.374
1.0681	66.956	66.956
1.0681	72.019	72.019
1.0681	77.698	77.698
1.0681	83.907	83.907
1.0681	90.549	90.549
1.0681	97.548	97.548
1.0681	104.85	104.85
1.0681	112.42	112.42
1.0681	120.21	120.21
1.0681	128.21	128.21
1.0681	136.37	136.37
1.0681	144.66	144.66
1.0681	152.38	152.38
1.0681	153.02	153.02
1.0681	161.33	161.33
1.0681	169.31	169.31
1.0681	176.04	176.04
1.0681	181.47	181.47
1.0681	181.82	181.82
1.0681	189.33	189.33
1.0681	198.01	198.01
1.0681	200.98	200.98
1.0681	205.66	205.66
1.0681	205.67	205.67
1.0681	205.69	205.69
1.0681	205.75	205.75
1.0681	205.86	205.86
1.0681	206.07	206.07
1.0681	206.39	206.39
1.0681	206.83	206.83
1.0681	207.19	207.19
1.0681	207.62	207.62
1.0681	208.11	208.11
1.0681	208.28	208.28
1.0681	208.62	208.62
1.0681	209.25	209.25
1.0681	210.35	210.35
1.0681	211.62	211.62
1.0681	212.52	212.52
1.0681	214.00	214.00
1.0681	215.93	215.93
1.0681	217.19	217.19
1.0681	217.27	217.27
1.0681	218.63	218.63
1.0681	220.97	220.97
1.0996	36.099	36.099
1.0996	47.170	47.170
1.0996	53.765	53.765
1.0996	59.020	59.020
1.0996	63.682	63.682
1.0996	68.232	68.232
1.0996	73.200	73.200
1.0996	78.775	78.775
1.0996	84.894	84.894
1.0996	91.458	91.458
1.0996	98.392	98.392
1.0996	105.64	105.64
1.0996	113.16	113.16
1.0996	120.93	120.93
1.0996	128.90	128.90
1.0996	137.04	137.04
1.0996	145.33	145.33
1.0996	151.39	151.39
1.0996	153.70	153.70
1.0996	162.08	162.08
1.0996	170.30	170.30
1.0996	177.88	177.88
1.0996	180.47	180.47
1.0996	183.91	183.91
1.0996	190.50	190.50
1.0996	198.88	198.88
1.0996	199.95	199.95
1.0996	208.09	208.09
1.0996	211.71	211.71
1.0996	211.72	211.72
1.0996	211.74	211.74
1.0996	211.80	211.80
1.0996	211.91	211.91
1.0996	212.12	212.12
1.0996	212.44	212.44
1.0996	212.92	212.92
1.0996	213.57	213.57
1.0996	214.32	214.32
1.0996	214.39	214.39
1.0996	214.79	214.79
1.0996	215.26	215.26
1.0996	216.16	216.16
1.0996	216.25	216.25
1.0996	217.39	217.39
1.0996	217.98	217.98
1.0996	218.62	218.62
1.0996	219.96	219.96
1.0996	221.90	221.90
1.0996	224.12	224.12
1.0996	226.44	226.44
1.1310	36.896	36.896
1.1310	48.198	48.198
1.1310	54.925	54.925
1.1310	60.273	60.273
1.1310	64.991	64.991
1.1310	69.523	69.523
1.1310	74.401	74.401
1.1310	79.875	79.875
1.1310	85.901	85.901
1.1310	92.387	92.387
1.1310	99.255	99.255
1.1310	106.45	106.45
1.1310	113.93	113.93
1.1310	121.65	121.65
1.1310	129.59	129.59
1.1310	137.72	137.72
1.1310	146.00	146.00
1.1310	150.41	150.41
1.1310	154.38	154.38
1.1310	162.78	162.78
1.1310	171.12	171.12
1.1310	179.18	179.18
1.1310	179.46	179.46
1.1310	186.14	186.14
1.1310	192.11	192.11
1.1310	198.90	198.90
1.1310	199.86	199.86
1.1310	208.95	208.95
1.1310	215.04	215.04
1.1310	217.76	217.76
1.1310	217.77	217.77
1.1310	217.79	217.79
1.1310	217.85	217.85
1.1310	217.96	217.96
1.1310	218.15	218.15
1.1310	218.42	218.42
1.1310	218.62	218.62
1.1310	218.99	218.99
1.1310	219.63	219.63
1.1310	220.41	220.41
1.1310	220.67	220.67
1.1310	221.00	221.00
1.1310	221.36	221.36
1.1310	222.30	222.30
1.1310	223.54	223.54
1.1310	224.52	224.52
1.1310	225.74	225.74
1.1310	227.54	227.54
1.1310	228.49	228.49
1.1310	228.95	228.95
1.1624	37.691	37.691
1.1624	49.221	49.221
1.1624	56.079	56.079
1.1624	61.520	61.520
1.1624	66.299	66.299
1.1624	70.825	70.825
1.1624	75.623	75.623
1.1624	80.996	80.996
1.1624	86.931	86.931
1.1624	93.336	93.336
1.1624	100.14	100.14
1.1624	107.27	107.27
1.1624	114.70	114.70
1.1624	122.39	122.39
1.1624	130.30	130.30
1.1624	138.41	138.41
1.1624	146.67	146.67
1.1624	149.42	149.42
1.1624	155.04	155.04
1.1624	163.46	163.46
1.1624	171.86	171.86
1.1624	178.44	178.44
1.1624	180.15	180.15
1.1624	187.93	187.93
1.1624	194.23	194.23
1.1624	197.84	197.84
1.1624	201.07	201.07
1.1624	209.84	209.84
1.1624	213.90	213.90
1.1624	219.52	219.52
1.1624	223.81	223.81
1.1624	223.82	223.82
1.1624	223.84	223.84
1.1624	223.90	223.90
1.1624	224.01	224.01
1.1624	224.20	224.20
1.1624	224.51	224.51
1.1624	224.97	224.97
1.1624	225.61	225.61
1.1624	226.41	226.41
1.1624	226.97	226.97
1.1624	227.18	227.18
1.1624	227.27	227.27
1.1624	227.46	227.46
1.1624	228.26	228.26
1.1624	229.30	229.30
1.1624	229.91	229.91
1.1624	230.63	230.63
1.1624	231.74	231.74
1.1624	233.52	233.52
1.1938	38.484	38.484
1.1938	50.241	50.241
1.1938	57.227	57.227
1.1938	62.761	62.761
1.1938	67.604	67.604
1.1938	72.137	72.137
1.1938	76.864	76.864
1.1938	82.139	82.139
1.1938	87.981	87.981
1.1938	94.306	94.306
1.1938	101.04	101.04
1.1938	108.11	108.11
1.1938	115.49	115.49
1.1938	123.14	123.14
1.1938	131.02	131.02
1.1938	139.10	139.10
1.1938	147.35	147.35
1.1938	148.42	148.42
1.1938	155.71	155.71
1.1938	164.13	164.13
1.1938	172.56	172.56
1.1938	177.41	177.41
1.1938	180.97	180.97
1.1938	189.21	189.21
1.1938	196.45	196.45
1.1938	196.77	196.77
1.1938	202.70	202.70
1.1938	210.83	210.83
1.1938	212.74	212.74
1.1938	220.38	220.38
1.1938	226.03	226.03
1.1938	229.86	229.86
1.1938	229.87	229.87
1.1938	229.89	229.89
1.1938	229.94	229.94
1.1938	230.05	230.05
1.1938	230.23	230.23
1.1938	230.43	230.43
1.1938	230.62	230.62
1.1938	231.04	231.04
1.1938	231.66	231.66
1.1938	232.47	232.47
1.1938	233.28	233.28
1.1938	233.33	233.33
1.1938	233.68	233.68
1.1938	234.36	234.36
1.1938	235.48	235.48
1.1938	236.58	236.58
1.1938	237.59	237.59
1.1938	237.96	237.96
1.2252	39.276	39.276
1.2252	51.257	51.257
1.2252	58.371	58.371
1.2252	63.997	63.997
1.2252	68.906	68.906
1.2252	73.455	73.455
1.2252	78.122	78.122
1.2252	83.302	83.302
1.2252	89.051	89.051
1.2252	95.295	95.295
1.2252	101.95	101.95
1.2252	108.97	108.97
1.2252	116.30	116.30
1.2252	123.90	123.90
1.2252	131.75	131.75
1.2252	139.80	139.80
1.2252	147.42	147.42
1.2252	148.02	148.02
1.2252	156.37	156.37
1.2252	164.79	164.79
1.2252	173.23	173.23
1.2252	176.38	176.38
1.2252	181.71	181.71
1.2252	190.19	190.19
1.2252	195.68	195.68
1.2252	198.26	198.26
1.2252	204.83	204.83
1.2252	211.57	211.57
1.2252	212.05	212.05
1.2252	221.28	221.28
1.2252	224.78	224.78
1.2252	231.44	231.44
1.2252	235.91	235.91
1.2252	235.92	235.92
1.2252	235.94	235.94
1.2252	235.99	235.99
1.2252	236.10	236.10
1.2252	236.29	236.29
1.2252	236.59	236.59
1.2252	236.61	236.61
1.2252	237.03	237.03
1.2252	237.65	237.65
1.2252	238.45	238.45
1.2252	239.37	239.37
1.2252	239.61	239.61
1.2252	239.93	239.93
1.2252	240.38	240.38
1.2252	241.36	241.36
1.2252	242.14	242.14
1.2252	242.76	242.76
1.2566	40.066	40.066
1.2566	52.269	52.269
1.2566	59.509	59.509
1.2566	65.227	65.227
1.2566	70.205	70.205
1.2566	74.780	74.780
1.2566	79.397	79.397
1.2566	84.485	84.485
1.2566	90.143	90.143
1.2566	96.304	96.304
1.2566	102.89	102.89
1.2566	109.85	109.85
1.2566	117.12	117.12
1.2566	124.68	124.68
1.2566	132.49	132.49
1.2566	140.51	140.51
1.2566	146.42	146.42
1.2566	148.71	148.71
1.2566	157.04	157.04
1.2566	165.44	165.44
1.2566	173.89	173.89
1.2566	175.34	175.34
1.2566	182.40	182.40
1.2566	191.01	191.01
1.2566	194.58	194.58
1.2566	199.57	199.57
1.2566	207.08	207.08
1.2566	210.38	210.38
1.2566	213.66	213.66
1.2566	222.28	222.28
1.2566	223.51	223.51
1.2566	232.31	232.31
1.2566	235.26	235.26
1.2566	241.97	241.97
1.2566	241.97	241.97
1.2566	241.99	241.99
1.2566	242.04	242.04
1.2566	242.15	242.15
1.2566	242.33	242.33
1.2566	242.60	242.60
1.2566	242.87	242.87
1.2566	243.14	243.14
1.2566	243.71	243.71
1.2566	244.50	244.50
1.2566	245.44	245.44
1.2566	245.47	245.47
1.2566	245.95	245.95
1.2566	246.22	246.22
1.2566	246.51	246.51
1.2566	247.49	247.49
1.2881	40.855	40.855
1.2881	53.277	53.277
1.2881	60.642	60.642
1.2881	66.452	66.452
1.2881	71.499	71.499
1.2881	76.108	76.108
1.2881	80.687	80.687
1.2881	85.688	85.688
1.2881	91.254	91.254
1.2881	97.332	97.332
1.2881	103.85	103.85
1.2881	110.74	110.74
1.2881	117.96	117.96
1.2881	125.47	125.47
1.2881	133.24	133.24
1.2881	141.23	141.23
1.2881	145.41	145.41
1.2881	149.40	149.40
1.2881	157.71	157.71
1.2881	166.10	166.10
1.2881	174.30	174.30
1.2881	174.54	174.54
1.2881	183.07	183.07
1.2881	191.76	191.76
1.2881	193.48	193.48
1.2881	200.58	200.58
1.2881	208.96	208.96
1.2881	209.18	209.18
1.2881	215.76	215.76
1.2881	222.23	222.23
1.2881	223.47	223.47
1.2881	233.20	233.20
1.2881	233.89	233.89
1.2881	243.86	243.86
1.2881	244.06	244.06
1.2881	248.02	248.02
1.2881	248.02	248.02
1.2881	248.04	248.04
1.2881	248.10	248.10
1.2881	248.20	248.20
1.2881	248.38	248.38
1.2881	248.67	248.67
1.2881	249.10	249.10
1.2881	249.69	249.69
1.2881	250.47	250.47
1.2881	251.43	251.43
1.2881	252.28	252.28
1.2881	252.30	252.30
1.2881	252.40	252.40
1.2881	252.68	252.68
1.3195	41.643	41.643
1.3195	54.283	54.283
1.3195	61.771	61.771
1.3195	67.672	67.672
1.3195	72.789	72.789
1.3195	77.438	77.438
1.3195	81.990	81.990
1.3195	86.909	86.909
1.3195	92.384	92.384
1.3195	98.380	98.380
1.3195	104.82	104.82
1.3195	111.65	111.65
1.3195	118.81	118.81
1.3195	126.28	126.28
1.3195	134.01	134.01
1.3195	141.96	141.96
1.3195	144.40	144.40
1.3195	150.10	150.10
1.3195	158.38	158.38
1.3195	166.75	166.75
1.3195	173.25	173.25
1.3195	175.19	175.19
1.3195	183.73	183.73
1.3195	192.36	192.36
1.3195	192.46	192.46
1.3195	201.44	201.44
1.3195	207.97	207.97
1.3195	210.35	210.35
1.3195	218.04	218.04
1.3195	220.94	220.94
1.3195	225.01	225.01
1.3195	232.51	232.51
1.3195	234.18	234.18
1.3195	242.63	242.63
1.3195	244.73	244.73
1.3195	250.89	250.89
1.3195	254.07	254.07
1.3195	254.08	254.08
1.3195	254.10	254.10
1.3195	254.15	254.15
1.3195	254.25	254.25
1.3195	254.42	254.42
1.3195	254.71	254.71
1.3195	255.11	255.11
1.3195	255.60	255.60
1.3195	255.95	255.95
1.3195	256.30	256.30
1.3195	256.56	256.56
1.3195	257.49	257.49
1.3195	258.52	258.52
1.3509	42.430	42.430
1.3509	55.285	55.285
1.3509	62.895	62.895
1.3509	68.888	68.888
1.3509	74.075	74.075
1.3509	78.769	78.769
1.3509	83.305	83.305
1.3509	88.149	88.149
1.3509	93.534	93.534
1.3509	99.446	99.446
1.3509	105.81	105.81
1.3509	112.58	112.58
1.3509	119.68	119.68
1.3509	127.10	127.10
1.3509	134.78	134.78
1.3509	142.70	142.70
1.3509	143.39	143.39
1.3509	150.81	150.81
1.3509	159.06	159.06
1.3509	167.41	167.41
1.3509	172.20	172.20
1.3509	175.83	175.83
1.3509	184.37	184.37
1.3509	191.23	191.23
1.3509	193.14	193.14
1.3509	202.20	202.20
1.3509	206.75	206.75
1.3509	211.42	211.42
1.3509	219.63	219.63
1.3509	220.03	220.03
1.3509	227.01	227.01
1.3509	231.13	231.13
1.3509	235.32	235.32
1.3509	241.20	241.20
1.3509	245.61	245.61
1.3509	249.49	249.49
1.3509	254.96	254.96
1.3509	256.79	256.79
1.3509	260.12	260.12
1.3509	260.13	260.13
1.3509	260.15	260.15
1.3509	260.20	260.20
1.3509	260.30	260.30
1.3509	260.47	260.47
1.3509	260.76	260.76
1.3509	261.17	261.17
1.3509	261.58	261.58
1.3509	261.73	261.73
1.3509	262.49	262.49
1.3509	263.45	263.45
1.3823	43.216	43.216
1.3823	56.285	56.285
1.3823	64.016	64.016
1.3823	70.098	70.098
1.3823	75.356	75.356
1.3823	80.099	80.099
1.3823	84.630	84.630
1.3823	89.406	89.406
1.3823	94.703	94.703
1.3823	100.53	100.53
1.3823	106.82	106.82
1.3823	113.52	113.52
1.3823	120.57	120.57
1.3823	127.93	127.93
1.3823	135.57	135.57
1.3823	142.38	142.38
1.3823	143.45	143.45
1.3823	151.53	151.53
1.3823	159.75	159.75
1.3823	168.07	168.07
1.3823	171.14	171.14
1.3823	176.47	176.47
1.3823	185.01	185.01
1.3823	190.09	190.09
1.3823	193.80	193.80
1.3823	202.93	202.93
1.3823	205.52	205.52
1.3823	212.32	212.32
1.3823	218.32	218.32
1.3823	221.55	221.55
1.3823	229.30	229.30
1.3823	229.74	229.74
1.3823	236.75	236.75
1.3823	239.76	239.76
1.3823	246.56	246.56
1.3823	248.07	248.07
1.3823	253.62	253.62
1.3823	257.66	257.66
1.3823	260.08	260.08
1.3823	266.18	266.18
1.3823	266.18	266.18
1.3823	266.20	266.20
1.3823	266.25	266.25
1.3823	266.35	266.35
1.3823	266.52	266.52
1.3823	266.80	266.80
1.3823	267.19	267.19
1.3823	267.74	267.74
1.3823	267.78	267.78
1.3823	268.46	268.46
1.4137	44.001	44.001
1.4137	57.281	57.281
1.4137	65.133	65.133
1.4137	71.305	71.305
1.4137	76.633	76.633
1.4137	81.429	81.429
1.4137	85.964	85.964
1.4137	90.679	90.679
1.4137	95.891	95.891
1.4137	101.64	101.64
1.4137	107.85	107.85
1.4137	114.48	114.48
1.4137	121.47	121.47
1.4137	128.78	128.78
1.4137	136.37	136.37
1.4137	141.36	141.36
1.4137	144.21	144.21
1.4137	152.25	152.25
1.4137	160.44	160.44
1.4137	168.74	168.74
1.4137	170.08	170.08
1.4137	177.12	177.12
1.4137	185.65	185.65
1.4137	188.95	188.95
1.4137	194.46	194.46
1.4137	203.62	203.62
1.4137	204.28	204.28
1.4137	213.12	213.12
1.4137	217.01	217.01
1.4137	222.70	222.70
1.4137	228.34	228.34
1.4137	231.43	231.43
1.4137	238.32	238.32
1.4137	238.62	238.62
1.4137	246.65	246.65
1.4137	247.64	247.64
1.4137	252.27	252.27
1.4137	258.54	258.54
1.4137	258.59	258.59
1.4137	266.19	266.19
1.4137	270.28	270.28
1.4137	272.23	272.23
1.4137	272.23	272.23
1.4137	272.25	272.25
1.4137	272.30	272.30
1.4137	272.40	272.40
1.4137	272.57	272.57
1.4137	272.85	272.85
1.4137	273.24	273.24
1.4137	273.70	273.70
1.4451	44.786	44.786
1.4451	58.276	58.276
1.4451	66.246	66.246
1.4451	72.507	72.507
1.4451	77.905	77.905
1.4451	82.756	82.756
1.4451	87.305	87.305
1.4451	91.967	91.967
1.4451	97.096	97.096
1.4451	102.76	102.76
1.4451	108.90	108.90
1.4451	115.46	115.46
1.4451	122.39	122.39
1.4451	129.65	129.65
1.4451	137.19	137.19
1.4451	140.35	140.35
1.4451	144.99	144.99
1.4451	152.99	152.99
1.4451	161.14	161.14
1.4451	169.01	169.01
1.4451	169.41	169.41
1.4451	177.77	177.77
1.4451	186.29	186.29
1.4451	187.80	187.80
1.4451	195.11	195.11
1.4451	203.03	203.03
1.4451	204.30	204.30
1.4451	213.86	213.86
1.4451	215.68	215.68
1.4451	223.66	223.66
1.4451	226.94	226.94
1.4451	233.12	233.12
1.4451	236.86	236.86
1.4451	240.86	240.86
1.4451	245.21	245.21
1.4451	248.95	248.95
1.4451	250.92	250.92
1.4451	257.10	257.10
1.4451	259.45	259.45
1.4451	264.61	264.61
1.4451	271.16	271.16
1.4451	272.05	272.05
1.4451	278.28	278.28
1.4451	278.29	278.29
1.4451	278.31	278.31
1.4451	278.35	278.35
1.4451	278.45	278.45
1.4451	278.62	278.62
1.4451	278.89	278.89
1.4451	279.21	279.21
1.4765	45.570	45.570
1.4765	59.268	59.268
1.4765	67.355	67.355
1.4765	73.706	73.706
1.4765	79.174	79.174
1.4765	84.081	84.081
1.4765	88.650	88.650
1.4765	93.270	93.270
1.4765	98.319	98.319
1.4765	103.90	103.90
1.4765	109.96	109.96
1.4765	116.46	116.46
1.4765	123.32	123.32
1.4765	130.52	130.52
1.4765	138.02	138.02
1.4765	139.34	139.34
1.4765	145.77	145.77
1.4765	153.73	153.73
1.4765	161.85	161.85
1.4765	167.94	167.94
1.4765	170.09	170.09
1.4765	178.42	178.42
1.4765	186.65	186.65
1.4765	186.93	186.93
1.4765	195.75	195.75
1.4765	201.78	201.78
1.4765	204.96	204.96
1.4765	214.35	214.35
1.4765	214.57	214.57
1.4765	224.49	224.49
1.4765	225.54	225.54
1.4765	234.40	234.40
1.4765	235.41	235.41
1.4765	243.11	243.11
1.4765	243.76	243.76
1.4765	249.56	249.56
1.4765	250.63	250.63
1.4765	255.61	255.61
1.4765	260.47	260.47
1.4765	263.02	263.02
1.4765	270.40	270.40
1.4765	272.02	272.02
1.4765	277.51	277.51
1.4765	284.32	284.32
1.4765	284.32	284.32
1.4765	284.34	284.34
1.4765	284.34	284.34
1.4765	284.36	284.36
1.4765	284.41	284.41
1.4765	284.51	284.51
1.5080	46.354	46.354
1.5080	60.257	60.257
1.5080	68.461	68.461
1.5080	74.901	74.901
1.5080	80.439	80.439
1.5080	85.403	85.403
1.5080	90.000	90.000
1.5080	94.587	94.587
1.5080	99.560	99.560
1.5080	105.06	105.06
1.5080	111.05	111.05
1.5080	117.47	117.47
1.5080	124.27	124.27
1.5080	131.42	131.42
1.5080	138.32	138.32
1.5080	138.86	138.86
1.5080	146.57	146.57
1.5080	154.49	154.49
1.5080	162.57	162.57
1.5080	166.86	166.86
1.5080	170.77	170.77
1.5080	179.08	179.08
1.5080	185.48	185.48
1.5080	187.58	187.58
1.5080	196.40	196.40
1.5080	200.52	200.52
1.5080	205.62	205.62
1.5080	213.02	213.02
1.5080	215.27	215.27
1.5080	224.13	224.13
1.5080	225.27	225.27
1.5080	233.95	233.95
1.5080	235.43	235.43
1.5080	242.31	242.31
1.5080	245.01	245.01
1.5080	248.20	248.20
1.5080	252.74	252.74
1.5080	254.12	254.12
1.5080	261.43	261.43
1.5080	261.65	261.65
1.5080	268.75	268.75
1.5080	272.91	272.91
1.5080	275.81	275.81
1.5080	282.57	282.57
1.5080	285.29	285.29
1.5080	287.59	287.59
1.5080	289.06	289.06
1.5080	290.39	290.39
1.5080	290.40	290.40
1.5080	290.41	290.41
1.5394	47.137	47.137
1.5394	61.245	61.245
1.5394	69.565	69.565
1.5394	76.092	76.092
1.5394	81.700	81.700
1.5394	86.722	86.722
1.5394	91.352	91.352
1.5394	95.915	95.915
1.5394	100.82	100.82
1.5394	106.23	106.23
1.5394	112.15	112.15
1.5394	118.50	118.50
1.5394	125.24	125.24
1.5394	132.33	132.33
1.5394	137.31	137.31
1.5394	139.72	139.72
1.5394	147.38	147.38
1.5394	155.25	155.25
1.5394	163.30	163.30
1.5394	165.78	165.78
1.5394	171.46	171.46
1.5394	179.74	179.74
1.5394	184.32	184.32
1.5394	188.23	188.23
1.5394	197.04	197.04
1.5394	199.26	199.26
1.5394	206.28	206.28
1.5394	211.68	211.68
1.5394	215.95	215.95
1.5394	222.72	222.72
1.5394	226.00	226.00
1.5394	232.48	232.48
1.5394	236.32	236.32
1.5394	240.84	240.84
1.5394	246.47	246.47
1.5394	246.83	246.83
1.5394	252.63	252.63
1.5394	255.05	255.05
1.5394	259.84	259.84
1.5394	263.13	263.13
1.5394	267.10	267.10
1.5394	273.86	273.86
1.5394	274.11	274.11
1.5394	280.82	280.82
1.5394	286.14	286.14
1.5394	287.28	287.28
1.5394	289.12	289.12
1.5394	293.52	293.52
1.5394	296.45	296.45
1.5394	296.45	296.45
1.5708	47.921	47.921
1.5708	62.231	62.231
1.5708	70.665	70.665
1.5708	77.280	77.280
1.5708	82.958	82.958
1.5708	88.038	88.038
1.5708	92.706	92.706
1.5708	97.254	97.254
1.5708	102.09	102.09
1.5708	107.43	107.43
1.5708	113.26	113.26
1.5708	119.55	119.55
1.5708	126.22	126.22
1.5708	133.25	133.25
1.5708	136.29	136.29
1.5708	140.59	140.59
1.5708	148.20	148.20
1.5708	156.03	156.03
1.5708	164.03	164.03
1.5708	164.70	164.70
1.5708	172.16	172.16
1.5708	180.41	180.41
1.5708	183.14	183.14
1.5708	188.88	188.88
1.5708	197.69	197.69
1.5708	197.99	197.99
1.5708	206.93	206.93
1.5708	210.33	210.33
1.5708	216.62	216.62
1.5708	221.30	221.30
1.5708	226.71	226.71
1.5708	231.02	231.02
1.5708	237.12	237.12
1.5708	239.37	239.37
1.5708	245.46	245.46
1.5708	247.62	247.62
1.5708	251.15	251.15
1.5708	257.17	257.17
1.5708	258.25	258.25
1.5708	265.02	265.02
1.5708	265.45	265.45
1.5708	272.40	272.40
1.5708	274.94	274.94
1.5708	279.08	279.08
1.5708	285.49	285.49
1.5708	287.00	287.00
1.5708	290.65	290.65
1.5708	291.70	291.70
1.5708	297.78	297.78
1.5708	300.12	300.12
1.6022	48.704	48.704
1.6022	63.215	63.215
1.6022	71.763	71.763
1.6022	78.464	78.464
1.6022	84.212	84.212
1.6022	89.351	89.351
1.6022	94.060	94.060
1.6022	98.602	98.602
1.6022	103.38	103.38
1.6022	108.64	108.64
1.6022	114.40	114.40
1.6022	120.61	120.61
1.6022	127.22	127.22
1.6022	134.19	134.19
1.6022	135.28	135.28
1.6022	141.48	141.48
1.6022	149.04	149.04
1.6022	156.82	156.82
1.6022	163.62	163.62
1.6022	164.78	164.78
1.6022	172.86	172.86
1.6022	181.09	181.09
1.6022	181.97	181.97
1.6022	189.54	189.54
1.6022	196.72	196.72
1.6022	198.34	198.34
1.6022	207.59	207.59
1.6022	208.99	208.99
1.6022	217.28	217.28
1.6022	219.88	219.88
1.6022	227.40	227.40
1.6022	229.55	229.55
1.6022	237.88	237.88
1.6022	237.90	237.90
1.6022	244.07	244.07
1.6022	248.58	248.58
1.6022	249.68	249.68
1.6022	256.66	256.66
1.6022	258.89	258.89
1.6022	263.79	263.79
1.6022	267.27	267.27
1.6022	270.70	270.70
1.6022	276.22	276.22
1.6022	277.33	277.33
1.6022	283.70	283.70
1.6022	287.90	287.90
1.6022	289.87	289.87
1.6022	292.20	292.20
1.6022	295.92	295.92
1.6022	300.98	300.98
1.6336	49.488	49.488
1.6336	64.197	64.197
1.6336	72.858	72.858
1.6336	79.646	79.646
1.6336	85.463	85.463
1.6336	90.660	90.660
1.6336	95.414	95.414
1.6336	99.958	99.958
1.6336	104.68	104.68
1.6336	109.86	109.86
1.6336	115.55	115.55
1.6336	121.69	121.69
1.6336	128.24	128.24
1.6336	134.27	134.27
1.6336	135.15	135.15
1.6336	142.38	142.38
1.6336	149.88	149.88
1.6336	157.62	157.62
1.6336	162.54	162.54
1.6336	165.53	165.53
1.6336	173.58	173.58
1.6336	180.79	180.79
1.6336	181.77	181.77
1.6336	190.20	190.20
1.6336	195.45	195.45
1.6336	199.00	199.00
1.6336	207.64	207.64
1.6336	208.25	208.25
1.6336	217.95	217.95
1.6336	218.46	218.46
1.6336	228.08	228.08
1.6336	228.08	228.08
1.6336	236.42	236.42
1.6336	238.61	238.61
1.6336	242.68	242.68
1.6336	248.21	248.21
1.6336	249.44	249.44
1.6336	255.07	255.07
1.6336	260.21	260.21
1.6336	262.14	262.14
1.6336	269.00	269.00
1.6336	269.56	269.56
1.6336	275.58	275.58
1.6336	277.85	277.85
1.6336	281.91	281.91
1.6336	288.04	288.04
1.6336	288.89	288.89
1.6336	293.77	293.77
1.6336	294.06	294.06
1.6336	300.05	300.05
1.6650	50.272	50.272
1.6650	65.178	65.178
1.6650	73.951	73.951
1.6650	80.825	80.825
1.6650	86.711	86.711
1.6650	91.967	91.967
1.6650	96.767	96.767
1.6650	101.32	101.32
1.6650	106.00	106.00
1.6650	111.11	111.11
1.6650	116.72	116.72
1.6650	122.79	122.79
1.6650	129.27	129.27
1.6650	133.26	133.26
1.6650	136.12	136.12
1.6650	143.29	143.29
1.6650	150.74	150.74
1.6650	158.43	158.43
1.6650	161.45	161.45
1.6650	166.30	166.30
1.6650	174.30	174.30
1.6650	179.61	179.61
1.6650	182.46	182.46
1.6650	190.87	190.87
1.6650	194.17	194.17
1.6650	199.66	199.66
1.6650	206.28	206.28
1.6650	208.91	208.91
1.6650	217.04	217.04
1.6650	218.61	218.61
