kx (1/m)	Eigenfrequency (Hz)	real(freq) (Hz)
2.4819	34.491	34.491
2.4819	35.199	35.199
2.4819	35.396	35.396
2.4819	35.999	35.999
2.4819	37.062	37.062
2.4819	37.127	37.127
2.4819	37.510	37.510
2.4819	39.752	39.752
2.4819	40.624	40.624
2.4819	41.053	41.053
2.4819	41.849	41.849
2.4819	42.676	42.676
2.4819	43.391	43.391
2.4819	43.946	43.946
2.4819	44.388	44.388
2.4819	44.613	44.613
2.4819	45.850	45.850
2.4819	45.875	45.875
2.4819	47.689	47.689
2.4819	47.896	47.896
2.4819	47.944	47.944
2.4819	48.049	48.049
2.4819	49.481	49.481
2.4819	50.015	50.015
2.4819	50.053	50.053
2.4819	50.278	50.278
2.4819	50.828	50.828
2.4819	50.891	50.891
2.4819	51.099	51.099
2.4819	51.417	51.417
2.4819	51.897	51.897
2.4819	52.133	52.133
2.4819	52.387	52.387
2.4819	52.772	52.772
2.4819	53.449	53.449
2.4819	53.734	53.734
2.4819	53.970	53.970
2.5133	11.669	11.669
2.5133	14.802	14.802
2.5133	16.311	16.311
2.5133	20.401	20.401
2.5133	20.696	20.696
2.5133	24.896	24.896
2.5133	25.371	25.371
2.5133	25.807	25.807
2.5133	27.442	27.442
2.5133	27.814	27.814
2.5133	29.148	29.148
2.5133	31.608	31.608
2.5133	31.925	31.925
2.5133	34.568	34.568
2.5133	35.225	35.225
2.5133	35.456	35.456
2.5133	36.258	36.258
2.5133	36.911	36.911
2.5133	37.327	37.327
2.5133	37.455	37.455
2.5133	40.036	40.036
2.5133	40.687	40.687
2.5133	40.899	40.899
2.5133	42.188	42.188
2.5133	42.971	42.971
2.5133	43.435	43.435
2.5133	44.272	44.272
2.5133	44.355	44.355
2.5133	44.359	44.359
2.5133	45.658	45.658
2.5133	46.225	46.225
2.5133	47.708	47.708
2.5133	47.800	47.800
2.5133	47.976	47.976
2.5133	48.411	48.411
2.5133	49.845	49.845
2.5133	50.648	50.648
2.5133	50.684	50.684
2.5133	50.842	50.842
2.5133	50.894	50.894
2.5133	51.453	51.453
2.5133	51.503	51.503
2.5133	52.004	52.004
2.5133	52.006	52.006
2.5133	52.486	52.486
2.5133	52.640	52.640
2.5133	53.082	53.082
2.5133	53.482	53.482
2.5133	53.723	53.723
2.5133	53.814	53.814
2.5447	11.754	11.754
2.5447	14.729	14.729
2.5447	16.430	16.430
2.5447	20.548	20.548
2.5447	20.594	20.594
2.5447	24.958	24.958
2.5447	25.557	25.557
2.5447	25.684	25.684
2.5447	27.377	27.377
2.5447	28.011	28.011
2.5447	29.323	29.323
2.5447	31.463	31.463
2.5447	32.181	32.181
2.5447	34.645	34.645
2.5447	35.053	35.053
2.5447	35.705	35.705
2.5447	36.510	36.510
2.5447	36.695	36.695
2.5447	37.397	37.397
2.5447	37.603	37.603
2.5447	40.318	40.318
2.5447	40.744	40.744
2.5447	40.753	40.753
2.5447	42.520	42.520
2.5447	43.266	43.266
2.5447	43.460	43.460
2.5447	44.096	44.096
2.5447	44.350	44.350
2.5447	44.597	44.597
2.5447	45.464	45.464
2.5447	46.575	46.575
2.5447	47.474	47.474
2.5447	47.704	47.704
2.5447	48.249	48.249
2.5447	48.781	48.781
2.5447	50.209	50.209
2.5447	50.585	50.585
2.5447	51.281	51.281
2.5447	51.316	51.316
2.5447	51.509	51.509
2.5447	52.016	52.016
2.5447	52.111	52.111
2.5447	52.163	52.163
2.5447	52.586	52.586
2.5447	52.591	52.591
2.5447	53.122	53.122
2.5447	53.226	53.226
2.5447	53.419	53.419
2.5447	53.479	53.479
2.5447	54.193	54.193
2.5761	11.839	11.839
2.5761	14.655	14.655
2.5761	16.548	16.548
2.5761	20.492	20.492
2.5761	20.695	20.695
2.5761	25.020	25.020
2.5761	25.561	25.561
2.5761	25.742	25.742
2.5761	27.311	27.311
2.5761	28.208	28.208
2.5761	29.496	29.496
2.5761	31.320	31.320
2.5761	32.442	32.442
2.5761	34.722	34.722
2.5761	34.880	34.880
2.5761	35.945	35.945
2.5761	36.479	36.479
2.5761	36.757	36.757
2.5761	37.337	37.337
2.5761	37.889	37.889
2.5761	40.587	40.587
2.5761	40.599	40.599
2.5761	40.820	40.820
2.5761	42.846	42.846
2.5761	43.464	43.464
2.5761	43.561	43.561
2.5761	43.836	43.836
2.5761	44.361	44.361
2.5761	44.922	44.922
2.5761	45.266	45.266
2.5761	46.922	46.922
2.5761	47.243	47.243
2.5761	47.608	47.608
2.5761	48.518	48.518
2.5761	49.153	49.153
2.5761	50.326	50.326
2.5761	50.577	50.577
2.5761	51.915	51.915
2.5761	51.947	51.947
2.5761	52.121	52.121
2.5761	52.219	52.219
2.5761	52.555	52.555
2.5761	52.685	52.685
2.5761	52.827	52.827
2.5761	52.967	52.967
2.5761	53.160	53.160
2.5761	53.237	53.237
2.5761	53.543	53.543
2.5761	53.836	53.836
2.5761	54.591	54.591
2.6075	11.923	11.923
2.6075	14.582	14.582
2.6075	16.666	16.666
2.6075	20.389	20.389
2.6075	20.840	20.840
2.6075	25.082	25.082
2.6075	25.438	25.438
2.6075	25.925	25.925
2.6075	27.246	27.246
2.6075	28.404	28.404
2.6075	29.667	29.667
2.6075	31.176	31.176
2.6075	32.707	32.707
2.6075	34.706	34.706
2.6075	34.799	34.799
2.6075	36.178	36.178
2.6075	36.263	36.263
2.6075	36.998	36.998
2.6075	37.275	37.275
2.6075	38.183	38.183
2.6075	40.430	40.430
2.6075	40.878	40.878
2.6075	40.890	40.890
2.6075	43.164	43.164
2.6075	43.448	43.448
2.6075	43.576	43.576
2.6075	43.858	43.858
2.6075	44.393	44.393
2.6075	45.065	45.065
2.6075	45.247	45.247
2.6075	47.014	47.014
2.6075	47.266	47.266
2.6075	47.512	47.512
2.6075	48.788	48.788
2.6075	49.524	49.524
2.6075	50.066	50.066
2.6075	50.948	50.948
2.6075	52.328	52.328
2.6075	52.548	52.548
2.6075	52.578	52.578
2.6075	52.706	52.706
2.6075	52.722	52.722
2.6075	52.785	52.785
2.6075	52.996	52.996
2.6075	53.067	53.067
2.6075	53.492	53.492
2.6075	53.667	53.667
2.6075	53.962	53.962
2.6075	54.323	54.323
2.6075	55.015	55.015
2.6389	12.006	12.006
2.6389	14.508	14.508
2.6389	16.783	16.783
2.6389	20.286	20.286
2.6389	20.986	20.986
2.6389	25.144	25.144
2.6389	25.313	25.313
2.6389	26.107	26.107
2.6389	27.181	27.181
2.6389	28.598	28.598
2.6389	29.838	29.838
2.6389	31.034	31.034
2.6389	32.974	32.974
2.6389	34.532	34.532
2.6389	34.876	34.876
2.6389	36.046	36.046
2.6389	36.402	36.402
2.6389	37.212	37.212
2.6389	37.237	37.237
2.6389	38.484	38.484
2.6389	40.272	40.272
2.6389	40.961	40.961
2.6389	41.156	41.156
2.6389	43.315	43.315
2.6389	43.414	43.414
2.6389	43.473	43.473
2.6389	44.158	44.158
2.6389	44.442	44.442
2.6389	44.860	44.860
2.6389	45.569	45.569
2.6389	46.787	46.787
2.6389	47.416	47.416
2.6389	47.605	47.605
2.6389	49.064	49.064
2.6389	49.805	49.805
2.6389	49.893	49.893
2.6389	51.323	51.323
2.6389	52.437	52.437
2.6389	52.442	52.442
2.6389	52.757	52.757
2.6389	52.884	52.884
2.6389	53.181	53.181
2.6389	53.201	53.201
2.6389	53.286	53.286
2.6389	53.561	53.561
2.6389	54.085	54.085
2.6389	54.161	54.161
2.6389	54.459	54.459
2.6389	54.837	54.837
2.6389	55.165	55.165
2.6704	12.089	12.089
2.6704	14.435	14.435
2.6704	16.899	16.899
2.6704	20.182	20.182
2.6704	21.130	21.130
2.6704	25.189	25.189
2.6704	25.207	25.207
2.6704	26.287	26.287
2.6704	27.116	27.116
2.6704	28.792	28.792
2.6704	30.008	30.008
2.6704	30.891	30.891
2.6704	33.244	33.244
2.6704	34.356	34.356
2.6704	34.953	34.953
2.6704	35.831	35.831
2.6704	36.619	36.619
2.6704	37.148	37.148
2.6704	37.474	37.474
2.6704	38.790	38.790
2.6704	40.111	40.111
2.6704	41.033	41.033
2.6704	41.432	41.432
2.6704	43.055	43.055
2.6704	43.367	43.367
2.6704	43.776	43.776
2.6704	44.460	44.460
2.6704	44.504	44.504
2.6704	44.651	44.651
2.6704	45.890	45.890
2.6704	46.563	46.563
2.6704	47.320	47.320
2.6704	47.936	47.936
2.6704	49.350	49.350
2.6704	49.542	49.542
2.6704	50.259	50.259
2.6704	51.703	51.703
2.6704	52.178	52.178
2.6704	52.518	52.518
2.6704	52.548	52.548
2.6704	52.984	52.984
2.6704	53.708	53.708
2.6704	53.815	53.815
2.6704	53.857	53.857
2.6704	54.088	54.088
2.6704	54.497	54.497
2.6704	54.827	54.827
2.6704	54.846	54.846
2.6704	54.978	54.978
2.6704	55.376	55.376
2.7018	12.172	12.172
2.7018	14.360	14.360
2.7018	17.015	17.015
2.7018	20.079	20.079
2.7018	21.274	21.274
2.7018	25.063	25.063
2.7018	25.269	25.269
2.7018	26.465	26.465
2.7018	27.051	27.051
2.7018	28.986	28.986
2.7018	30.178	30.178
2.7018	30.749	30.749
2.7018	33.515	33.515
2.7018	34.180	34.180
2.7018	35.030	35.030
2.7018	35.615	35.615
2.7018	36.828	36.828
2.7018	37.082	37.082
2.7018	37.711	37.711
2.7018	39.098	39.098
2.7018	39.949	39.949
2.7018	41.107	41.107
2.7018	41.708	41.708
2.7018	42.795	42.795
2.7018	43.310	43.310
2.7018	44.071	44.071
2.7018	44.439	44.439
2.7018	44.576	44.576
2.7018	44.763	44.763
2.7018	46.208	46.208
2.7018	46.340	46.340
2.7018	47.224	47.224
2.7018	48.258	48.258
2.7018	49.278	49.278
2.7018	49.648	49.648
2.7018	50.621	50.621
2.7018	51.911	51.911
2.7018	52.086	52.086
2.7018	52.279	52.279
2.7018	52.659	52.659
2.7018	53.084	53.084
2.7018	54.047	54.047
2.7018	54.448	54.448
2.7018	54.482	54.482
2.7018	54.527	54.527
2.7018	54.651	54.651
2.7018	54.934	54.934
2.7018	55.471	55.471
2.7018	55.503	55.503
2.7018	55.931	55.931
2.7332	12.254	12.254
2.7332	14.286	14.286
2.7332	17.131	17.131
2.7332	19.975	19.975
2.7332	21.418	21.418
2.7332	24.936	24.936
2.7332	25.332	25.332
2.7332	26.641	26.641
2.7332	26.986	26.986
2.7332	29.178	29.178
2.7332	30.349	30.349
2.7332	30.607	30.607
2.7332	33.788	33.788
2.7332	34.004	34.004
2.7332	35.106	35.106
2.7332	35.400	35.400
2.7332	37.016	37.016
2.7332	37.031	37.031
2.7332	37.950	37.950
2.7332	39.408	39.408
2.7332	39.784	39.784
2.7332	41.182	41.182
2.7332	41.982	41.982
2.7332	42.536	42.536
2.7332	43.245	43.245
2.7332	44.223	44.223
2.7332	44.361	44.361
2.7332	44.655	44.655
2.7332	45.067	45.067
2.7332	46.118	46.118
2.7332	46.524	46.524
2.7332	47.128	47.128
2.7332	48.571	48.571
2.7332	49.013	49.013
2.7332	49.961	49.961
2.7332	50.980	50.980
2.7332	51.644	51.644
2.7332	52.040	52.040
2.7332	52.471	52.471
2.7332	52.771	52.771
2.7332	53.184	53.184
2.7332	54.209	54.209
2.7332	54.326	54.326
2.7332	55.082	55.082
2.7332	55.105	55.105
2.7332	55.185	55.185
2.7332	55.420	55.420
2.7332	55.829	55.829
2.7332	55.955	55.955
2.7332	55.966	55.966
2.7646	12.337	12.337
2.7646	14.211	14.211
2.7646	17.246	17.246
2.7646	19.870	19.870
2.7646	21.560	21.560
2.7646	24.809	24.809
2.7646	25.394	25.394
2.7646	26.814	26.814
2.7646	26.921	26.921
2.7646	29.370	29.370
2.7646	30.465	30.465
2.7646	30.521	30.521
2.7646	33.826	33.826
2.7646	34.062	34.062
2.7646	35.183	35.183
2.7646	35.186	35.186
2.7646	36.948	36.948
2.7646	37.229	37.229
2.7646	38.189	38.189
2.7646	39.616	39.616
2.7646	39.718	39.718
2.7646	41.258	41.258
2.7646	42.255	42.255
2.7646	42.279	42.279
2.7646	43.176	43.176
2.7646	44.003	44.003
2.7646	44.647	44.647
2.7646	44.739	44.739
2.7646	45.371	45.371
2.7646	45.898	45.898
2.7646	46.837	46.837
2.7646	47.031	47.031
2.7646	48.746	48.746
2.7646	48.875	48.875
2.7646	50.287	50.287
2.7646	51.336	51.336
2.7646	51.375	51.375
2.7646	51.801	51.801
2.7646	52.858	52.858
2.7646	52.883	52.883
2.7646	53.284	53.284
2.7646	53.892	53.892
2.7646	54.579	54.579
2.7646	55.609	55.609
2.7646	55.715	55.715
2.7646	55.727	55.727
2.7646	55.755	55.755
2.7646	55.823	55.823
2.7646	55.977	55.977
2.7646	56.230	56.230
2.7960	12.418	12.418
2.7960	14.136	14.136
2.7960	17.360	17.360
2.7960	19.765	19.765
2.7960	21.703	21.703
2.7960	24.682	24.682
2.7960	25.457	25.457
2.7960	26.857	26.857
2.7960	26.986	26.986
2.7960	29.561	29.561
2.7960	30.324	30.324
2.7960	30.693	30.693
2.7960	33.647	33.647
2.7960	34.336	34.336
2.7960	34.973	34.973
2.7960	35.259	35.259
2.7960	36.880	36.880
2.7960	37.421	37.421
2.7960	38.430	38.430
2.7960	39.445	39.445
2.7960	40.026	40.026
2.7960	41.334	41.334
2.7960	42.024	42.024
2.7960	42.527	42.527
2.7960	43.103	43.103
2.7960	43.779	43.779
2.7960	44.826	44.826
2.7960	44.930	44.930
2.7960	45.675	45.675
2.7960	45.678	45.678
2.7960	46.935	46.935
2.7960	47.147	47.147
2.7960	48.479	48.479
2.7960	49.171	49.171
2.7960	50.627	50.627
2.7960	51.104	51.104
2.7960	51.560	51.560
2.7960	51.691	51.691
2.7960	52.997	52.997
2.7960	53.242	53.242
2.7960	53.385	53.385
2.7960	53.578	53.578
2.7960	54.821	54.821
2.7960	55.624	55.624
2.7960	55.692	55.692
2.7960	55.929	55.929
2.7960	56.006	56.006
2.7960	56.349	56.349
2.7960	56.382	56.382
2.7960	56.562	56.562
2.8274	12.500	12.500
2.8274	14.061	14.061
2.8274	17.474	17.474
2.8274	19.660	19.660
2.8274	21.844	21.844
2.8274	24.553	24.553
2.8274	25.520	25.520
2.8274	26.792	26.792
2.8274	27.156	27.156
2.8274	29.752	29.752
2.8274	30.182	30.182
2.8274	30.867	30.867
2.8274	33.468	33.468
2.8274	34.610	34.610
2.8274	34.760	34.760
2.8274	35.335	35.335
2.8274	36.810	36.810
2.8274	37.610	37.610
2.8274	38.673	38.673
2.8274	39.270	39.270
2.8274	40.332	40.332
2.8274	41.412	41.412
2.8274	41.771	41.771
2.8274	42.799	42.799
2.8274	43.028	43.028
2.8274	43.552	43.552
2.8274	44.916	44.916
2.8274	45.210	45.210
2.8274	45.459	45.459
2.8274	45.976	45.976
2.8274	46.838	46.838
2.8274	47.453	47.453
2.8274	48.210	48.210
2.8274	49.461	49.461
2.8274	50.832	50.832
2.8274	50.979	50.979
2.8274	51.319	51.319
2.8274	52.044	52.044
2.8274	53.111	53.111
2.8274	53.266	53.266
2.8274	53.485	53.485
2.8274	53.623	53.623
2.8274	55.060	55.060
2.8274	55.522	55.522
2.8274	55.562	55.562
2.8274	55.623	55.623
2.8274	56.374	56.374
2.8274	56.982	56.982
2.8274	57.011	57.011
2.8274	57.143	57.143
2.8588	12.581	12.581
2.8588	13.986	13.986
2.8588	17.588	17.588
2.8588	19.555	19.555
2.8588	21.986	21.986
2.8588	24.424	24.424
2.8588	25.583	25.583
2.8588	26.728	26.728
2.8588	27.323	27.323
2.8588	29.942	29.942
2.8588	30.040	30.040
2.8588	31.043	31.043
2.8588	33.288	33.288
2.8588	34.549	34.549
2.8588	34.883	34.883
2.8588	35.411	35.411
2.8588	36.740	36.740
2.8588	37.795	37.795
2.8588	38.918	38.918
2.8588	39.091	39.091
2.8588	40.636	40.636
2.8588	41.491	41.491
2.8588	41.522	41.522
2.8588	42.950	42.950
2.8588	43.070	43.070
2.8588	43.321	43.321
2.8588	45.008	45.008
2.8588	45.239	45.239
2.8588	45.490	45.490
2.8588	46.275	46.275
2.8588	46.742	46.742
2.8588	47.756	47.756
2.8588	47.941	47.941
2.8588	49.747	49.747
2.8588	50.558	50.558
2.8588	51.077	51.077
2.8588	51.338	51.338
2.8588	52.398	52.398
2.8588	52.957	52.957
2.8588	53.226	53.226
2.8588	53.585	53.585
2.8588	53.995	53.995
2.8588	55.305	55.305
2.8588	55.311	55.311
2.8588	55.420	55.420
2.8588	55.433	55.433
2.8588	56.727	56.727
2.8588	57.249	57.249
2.8588	57.615	57.615
2.8588	57.630	57.630
2.8903	12.661	12.661
2.8903	13.910	13.910
2.8903	17.701	17.701
2.8903	19.449	19.449
2.8903	22.126	22.126
2.8903	24.294	24.294
2.8903	25.646	25.646
2.8903	26.663	26.663
2.8903	27.488	27.488
2.8903	29.898	29.898
2.8903	30.132	30.132
2.8903	31.221	31.221
2.8903	33.107	33.107
2.8903	34.339	34.339
2.8903	35.154	35.154
2.8903	35.487	35.487
2.8903	36.670	36.670
2.8903	37.979	37.979
2.8903	38.906	38.906
2.8903	39.163	39.163
2.8903	40.935	40.935
2.8903	41.276	41.276
2.8903	41.570	41.570
2.8903	42.871	42.871
2.8903	43.088	43.088
2.8903	43.340	43.340
2.8903	45.018	45.018
2.8903	45.102	45.102
2.8903	45.769	45.769
2.8903	46.571	46.571
2.8903	46.645	46.645
2.8903	47.670	47.670
2.8903	48.054	48.054
2.8903	50.032	50.032
2.8903	50.282	50.282
2.8903	50.833	50.833
2.8903	51.703	51.703
2.8903	52.652	52.652
2.8903	52.753	52.753
2.8903	53.341	53.341
2.8903	53.686	53.686
2.8903	54.355	54.355
2.8903	54.995	54.995
2.8903	55.304	55.304
2.8903	55.318	55.318
2.8903	55.560	55.560
2.8903	56.966	56.966
2.8903	57.069	57.069
2.8903	57.875	57.875
2.8903	58.161	58.161
2.9217	12.742	12.742
2.9217	13.834	13.834
2.9217	17.813	17.813
2.9217	19.342	19.342
2.9217	22.266	22.266
2.9217	24.163	24.163
2.9217	25.709	25.709
2.9217	26.599	26.599
2.9217	27.651	27.651
2.9217	29.756	29.756
2.9217	30.321	30.321
2.9217	31.400	31.400
2.9217	32.925	32.925
2.9217	34.130	34.130
2.9217	35.424	35.424
2.9217	35.563	35.563
2.9217	36.599	36.599
2.9217	38.162	38.162
2.9217	38.717	38.717
2.9217	39.410	39.410
2.9217	41.035	41.035
2.9217	41.230	41.230
2.9217	41.649	41.649
2.9217	42.791	42.791
2.9217	42.852	42.852
2.9217	43.609	43.609
2.9217	44.795	44.795
2.9217	45.196	45.196
2.9217	46.049	46.049
2.9217	46.548	46.548
2.9217	46.864	46.864
2.9217	47.399	47.399
2.9217	48.349	48.349
2.9217	50.005	50.005
2.9217	50.318	50.318
2.9217	50.588	50.588
2.9217	52.071	52.071
2.9217	52.351	52.351
2.9217	53.109	53.109
2.9217	53.458	53.458
2.9217	53.786	53.786
2.9217	54.675	54.675
2.9217	54.698	54.698
2.9217	55.176	55.176
2.9217	55.216	55.216
2.9217	55.831	55.831
2.9217	56.679	56.679
2.9217	57.406	57.406
2.9217	57.637	57.637
2.9217	58.610	58.610
2.9531	12.822	12.822
2.9531	13.758	13.758
2.9531	17.925	17.925
2.9531	19.236	19.236
2.9531	22.406	22.406
2.9531	24.032	24.032
2.9531	25.772	25.772
2.9531	26.535	26.535
2.9531	27.812	27.812
2.9531	29.613	29.613
2.9531	30.510	30.510
2.9531	31.582	31.582
2.9531	32.743	32.743
2.9531	33.923	33.923
2.9531	35.639	35.639
2.9531	35.692	35.692
2.9531	36.527	36.527
2.9531	38.345	38.345
2.9531	38.522	38.522
2.9531	39.658	39.658
2.9531	40.798	40.798
2.9531	41.520	41.520
2.9531	41.730	41.730
2.9531	42.614	42.614
2.9531	42.710	42.710
2.9531	43.879	43.879
2.9531	44.570	44.570
2.9531	45.291	45.291
2.9531	46.329	46.329
2.9531	46.452	46.452
2.9531	47.128	47.128
2.9531	47.153	47.153
2.9531	48.640	48.640
2.9531	49.726	49.726
2.9531	50.341	50.341
2.9531	50.607	50.607
2.9531	52.053	52.053
2.9531	52.438	52.438
2.9531	53.469	53.469
2.9531	53.575	53.575
2.9531	53.887	53.887
2.9531	54.353	54.353
2.9531	55.018	55.018
2.9531	55.049	55.049
2.9531	55.114	55.114
2.9531	56.125	56.125
2.9531	56.389	56.389
2.9531	57.399	57.399
2.9531	57.738	57.738
2.9531	58.600	58.600
2.9845	12.901	12.901
2.9845	13.682	13.682
2.9845	18.037	18.037
2.9845	19.129	19.129
2.9845	22.545	22.545
2.9845	23.900	23.900
2.9845	25.835	25.835
2.9845	26.471	26.471
2.9845	27.971	27.971
2.9845	29.469	29.469
2.9845	30.699	30.699
2.9845	31.765	31.765
2.9845	32.560	32.560
2.9845	33.717	33.717
2.9845	35.714	35.714
2.9845	35.956	35.956
2.9845	36.455	36.455
2.9845	38.320	38.320
2.9845	38.529	38.529
2.9845	39.906	39.906
2.9845	40.566	40.566
2.9845	41.805	41.805
2.9845	41.810	41.810
2.9845	42.374	42.374
2.9845	42.629	42.629
2.9845	44.148	44.148
2.9845	44.342	44.342
2.9845	45.387	45.387
2.9845	46.355	46.355
2.9845	46.610	46.610
2.9845	46.856	46.856
2.9845	47.439	47.439
2.9845	48.927	48.927
2.9845	49.446	49.446
2.9845	50.092	50.092
2.9845	50.898	50.898
2.9845	51.759	51.759
2.9845	52.803	52.803
2.9845	53.692	53.692
2.9845	53.832	53.832
2.9845	53.987	53.987
2.9845	54.030	54.030
2.9845	54.924	54.924
2.9845	55.012	55.012
2.9845	55.316	55.316
2.9845	56.094	56.094
2.9845	56.443	56.443
2.9845	57.155	57.155
2.9845	58.069	58.069
2.9845	58.217	58.217
3.0159	12.981	12.981
3.0159	13.605	13.605
3.0159	18.148	18.148
3.0159	19.022	19.022
3.0159	22.683	22.683
3.0159	23.767	23.767
3.0159	25.898	25.898
3.0159	26.407	26.407
3.0159	28.128	28.128
3.0159	29.325	29.325
3.0159	30.887	30.887
3.0159	31.951	31.951
3.0159	32.376	32.376
3.0159	33.513	33.513
3.0159	35.789	35.789
3.0159	36.217	36.217
3.0159	36.382	36.382
3.0159	38.112	38.112
3.0159	38.715	38.715
3.0159	40.155	40.155
3.0159	40.339	40.339
3.0159	41.891	41.891
3.0159	42.084	42.084
3.0159	42.131	42.131
3.0159	42.547	42.547
3.0159	44.111	44.111
3.0159	44.418	44.418
3.0159	45.483	45.483
3.0159	46.258	46.258
3.0159	46.584	46.584
3.0159	46.893	46.893
3.0159	47.720	47.720
3.0159	49.164	49.164
3.0159	49.212	49.212
3.0159	49.841	49.841
3.0159	51.195	51.195
3.0159	51.468	51.468
3.0159	53.163	53.163
3.0159	53.706	53.706
3.0159	53.811	53.811
3.0159	54.087	54.087
3.0159	54.198	54.198
3.0159	54.799	54.799
3.0159	54.911	54.911
3.0159	55.591	55.591
3.0159	55.794	55.794
3.0159	56.783	56.783
3.0159	56.900	56.900
3.0159	57.848	57.848
3.0159	58.399	58.399
3.0473	13.060	13.060
3.0473	13.528	13.528
3.0473	18.259	18.259
3.0473	18.914	18.914
3.0473	22.821	22.821
3.0473	23.634	23.634
3.0473	25.961	25.961
3.0473	26.343	26.343
3.0473	28.283	28.283
3.0473	29.180	29.180
3.0473	31.075	31.075
3.0473	32.139	32.139
3.0473	32.192	32.192
3.0473	33.311	33.311
3.0473	35.864	35.864
3.0473	36.309	36.309
3.0473	36.473	36.473
3.0473	37.897	37.897
3.0473	38.903	38.903
3.0473	40.118	40.118
3.0473	40.404	40.404
3.0473	41.888	41.888
3.0473	41.973	41.973
3.0473	42.357	42.357
3.0473	42.465	42.465
3.0473	43.876	43.876
3.0473	44.687	44.687
3.0473	45.580	45.580
3.0473	46.161	46.161
3.0473	46.312	46.312
3.0473	47.175	47.175
3.0473	47.998	47.998
3.0473	48.881	48.881
3.0473	49.494	49.494
3.0473	49.587	49.587
3.0473	51.181	51.181
3.0473	51.495	51.495
3.0473	53.383	53.383
3.0473	53.518	53.518
3.0473	53.930	53.930
3.0473	54.186	54.186
3.0473	54.568	54.568
3.0473	54.677	54.677
3.0473	54.809	54.809
3.0473	55.489	55.489
3.0473	55.851	55.851
3.0473	56.627	56.627
3.0473	57.142	57.142
3.0473	57.498	57.498
3.0473	58.730	58.730
3.0788	13.139	13.139
3.0788	13.451	13.451
3.0788	18.369	18.369
3.0788	18.806	18.806
3.0788	22.958	22.958
3.0788	23.500	23.500
3.0788	26.025	26.025
3.0788	26.279	26.279
3.0788	28.436	28.436
3.0788	29.034	29.034
3.0788	31.262	31.262
3.0788	32.007	32.007
3.0788	32.329	32.329
3.0788	33.111	33.111
3.0788	35.939	35.939
3.0788	36.236	36.236
3.0788	36.725	36.725
3.0788	37.676	37.676
3.0788	39.094	39.094
3.0788	39.903	39.903
3.0788	40.652	40.652
3.0788	41.642	41.642
3.0788	42.054	42.054
3.0788	42.383	42.383
3.0788	42.625	42.625
3.0788	43.636	43.636
3.0788	44.957	44.957
3.0788	45.676	45.676
3.0788	46.041	46.041
3.0788	46.064	46.064
3.0788	47.459	47.459
3.0788	48.272	48.272
3.0788	48.597	48.597
3.0788	49.331	49.331
3.0788	49.774	49.774
3.0788	50.897	50.897
3.0788	51.801	51.801
3.0788	53.061	53.061
3.0788	53.864	53.864
3.0788	54.049	54.049
3.0788	54.281	54.281
3.0788	54.559	54.559
3.0788	54.709	54.709
3.0788	54.938	54.938
3.0788	55.178	55.178
3.0788	56.102	56.102
3.0788	56.331	56.331
3.0788	57.174	57.174
3.0788	57.514	57.514
3.0788	59.049	59.049
3.1102	13.217	13.217
3.1102	13.373	13.373
3.1102	18.479	18.479
3.1102	18.697	18.697
3.1102	23.094	23.094
3.1102	23.365	23.365
3.1102	26.088	26.088
3.1102	26.215	26.215
3.1102	28.588	28.588
3.1102	28.886	28.886
3.1102	31.449	31.449
3.1102	31.822	31.822
3.1102	32.521	32.521
3.1102	32.912	32.912
3.1102	36.014	36.014
3.1102	36.162	36.162
3.1102	36.972	36.972
3.1102	37.448	37.448
3.1102	39.289	39.289
3.1102	39.693	39.693
3.1102	40.901	40.901
3.1102	41.396	41.396
3.1102	42.136	42.136
3.1102	42.301	42.301
3.1102	42.886	42.886
3.1102	43.392	43.392
3.1102	45.227	45.227
3.1102	45.769	45.769
3.1102	45.773	45.773
3.1102	45.967	45.967
3.1102	47.743	47.743
3.1102	48.313	48.313
3.1102	48.542	48.542
3.1102	49.071	49.071
3.1102	50.054	50.054
3.1102	50.615	50.615
3.1102	52.110	52.110
3.1102	52.741	52.741
3.1102	54.167	54.167
3.1102	54.204	54.204
3.1102	54.345	54.345
3.1102	54.473	54.473
3.1102	54.610	54.610
3.1102	54.860	54.860
3.1102	55.305	55.305
3.1102	56.009	56.009
3.1102	56.351	56.351
3.1102	56.879	56.879
3.1102	57.895	57.895
3.1102	58.665	58.665
3.1416	13.295	13.295
3.1416	13.295	13.295
3.1416	18.588	18.588
3.1416	18.588	18.588
3.1416	23.230	23.230
3.1416	23.230	23.230
3.1416	26.152	26.152
3.1416	26.152	26.152
3.1416	28.738	28.738
3.1416	28.738	28.738
3.1416	31.635	31.635
3.1416	31.635	31.635
3.1416	32.716	32.716
3.1416	32.716	32.716
3.1416	36.088	36.088
3.1416	36.088	36.088
3.1416	37.213	37.213
3.1416	37.213	37.213
3.1416	39.489	39.489
3.1416	39.489	39.489
3.1416	41.149	41.149
3.1416	41.149	41.149
3.1416	42.219	42.219
3.1416	42.219	42.219
3.1416	43.142	43.142
3.1416	43.142	43.142
3.1416	45.498	45.498
3.1416	45.498	45.498
3.1416	45.870	45.870
3.1416	45.870	45.870
3.1416	48.028	48.028
3.1416	48.028	48.028
3.1416	48.808	48.808
3.1416	48.808	48.808
3.1416	50.334	50.334
3.1416	50.334	50.334
3.1416	52.424	52.424
